rating_id,member_id,film_id,rated_at,engagement,promote
R00697261,1193,122,2000-11-22 01:03:46,0.101379,0
R00697262,1193,587,2000-11-22 01:03:46,0.261402,0
R00697263,1181,377,2000-11-22 01:03:47,0.472221,0
R00697264,1181,494,2000-11-22 01:03:47,0.3638,0
R00697265,1181,1580,2000-11-22 01:03:47,0.589026,0
R00697266,1181,2540,2000-11-22 01:03:47,0.239862,0
R00697267,1181,2826,2000-11-22 01:03:47,0.315911,0
R00697268,1181,3256,2000-11-22 01:03:47,0.562693,0
R00697269,1184,2791,2000-11-22 01:03:55,0.673278,1
R00697270,1220,277,2000-11-22 01:03:58,0.299873,0
R00697271,1202,590,2000-11-22 01:04:06,0.760545,1
R00697272,1202,3252,2000-11-22 01:04:06,0.820786,1
R00697273,1279,2616,2000-11-22 01:04:07,0.040355,0
R00697274,1279,2709,2000-11-22 01:04:07,0.169547,0
R00697275,1184,2918,2000-11-22 01:04:13,0.734919,1
R00697276,1202,1633,2000-11-22 01:04:20,0.766938,1
R00697277,1941,374,2000-11-22 01:04:21,0.143586,0
R00697278,1941,502,2000-11-22 01:04:21,0.075553,0
R00697279,1941,2031,2000-11-22 01:04:21,0.329038,0
R00697280,1279,271,2000-11-22 01:04:29,0.124196,0
R00697281,1193,445,2000-11-22 01:04:33,0.093384,0
R00697282,1193,2124,2000-11-22 01:04:33,0.143092,0
R00697283,1220,2747,2000-11-22 01:04:37,0.459148,0
R00697284,1202,62,2000-11-22 01:04:44,0.817571,1
R00697285,1202,1721,2000-11-22 01:04:44,0.778207,1
R00697286,1184,1,2000-11-22 01:04:45,0.817411,1
R00697287,1181,303,2000-11-22 01:04:53,0.274444,0
R00697288,1181,368,2000-11-22 01:04:53,0.474401,0
R00697289,1181,434,2000-11-22 01:04:53,0.312357,0
R00697290,1181,1385,2000-11-22 01:04:53,0.426461,0
R00697291,1181,1676,2000-11-22 01:04:53,0.3414,0
R00697292,1181,2427,2000-11-22 01:04:53,0.436631,0
R00697293,1941,48,2000-11-22 01:04:53,0.294422,0
R00697294,1941,888,2000-11-22 01:04:53,0.180927,0
R00697295,1941,2037,2000-11-22 01:04:53,0.517257,0
R00697296,1941,2399,2000-11-22 01:04:53,0.213635,0
R00697297,1279,2506,2000-11-22 01:04:54,0.157788,0
R00697298,1184,2858,2000-11-22 01:05:04,0.846779,1
R00697299,1193,45,2000-11-22 01:05:22,0.234389,0
R00697300,1193,1091,2000-11-22 01:05:22,0.103204,0
R00697301,1193,3247,2000-11-22 01:05:22,0.165851,0
R00697302,1202,1673,2000-11-22 01:05:24,0.812448,1
R00697303,1202,1805,2000-11-22 01:05:24,0.581174,0
R00697304,1941,2050,2000-11-22 01:05:32,0.215669,0
R00697305,1941,2720,2000-11-22 01:05:32,0.085038,0
R00697306,1941,2953,2000-11-22 01:05:32,0.182231,0
R00697307,1941,3439,2000-11-22 01:05:32,0.089537,0
R00697308,1941,3440,2000-11-22 01:05:32,0.072693,0
R00697309,1941,3674,2000-11-22 01:05:32,0.216385,0
R00697310,1181,474,2000-11-22 01:05:34,0.627564,1
R00697311,1181,480,2000-11-22 01:05:34,0.632731,1
R00697312,1181,648,2000-11-22 01:05:34,0.454717,0
R00697313,1181,1370,2000-11-22 01:05:34,0.497746,0
R00697314,1181,1479,2000-11-22 01:05:34,0.347698,0
R00697315,1181,1552,2000-11-22 01:05:34,0.38185,0
R00697316,1181,1792,2000-11-22 01:05:34,0.356973,0
R00697317,1181,2023,2000-11-22 01:05:34,0.40719,0
R00697318,1181,2628,2000-11-22 01:05:34,0.450249,0
R00697319,1220,150,2000-11-22 01:05:37,0.713362,1
R00697320,1202,802,2000-11-22 01:05:47,0.720289,1
R00697321,1193,186,2000-11-22 01:05:59,0.090159,0
R00697322,1193,2405,2000-11-22 01:05:59,0.107929,0
R00697323,1193,2792,2000-11-22 01:05:59,0.124594,0
R00697324,1193,3033,2000-11-22 01:05:59,0.204076,0
R00697325,1202,1095,2000-11-22 01:06:02,0.825199,1
R00697326,1279,2335,2000-11-22 01:06:13,0.087186,0
R00697327,1279,2683,2000-11-22 01:06:13,0.141788,0
R00697328,1941,87,2000-11-22 01:06:13,0.133376,0
R00697329,1941,181,2000-11-22 01:06:13,0.054048,0
R00697330,1941,343,2000-11-22 01:06:13,0.215798,0
R00697331,1941,1474,2000-11-22 01:06:13,0.165995,0
R00697332,1941,1826,2000-11-22 01:06:13,0.075309,0
R00697333,1941,2036,2000-11-22 01:06:13,0.148946,0
R00697334,1193,1894,2000-11-22 01:06:14,0.126205,0
R00697335,1184,1270,2000-11-22 01:06:15,0.708145,1
R00697336,1184,1923,2000-11-22 01:06:15,0.642938,1
R00697337,1184,3948,2000-11-22 01:06:15,0.547055,0
R00697338,1202,454,2000-11-22 01:06:20,0.723997,1
R00697339,1193,585,2000-11-22 01:06:31,0.102311,0
R00697340,1202,451,2000-11-22 01:06:38,0.599538,0
R00697341,1193,3254,2000-11-22 01:06:45,0.094825,0
R00697342,1220,953,2000-11-22 01:06:49,0.772002,1
R00697343,1202,1834,2000-11-22 01:06:56,0.839764,1
R00697344,1202,2236,2000-11-22 01:06:56,0.733792,1
R00697345,1426,2253,2000-11-22 01:06:57,0.246679,0
R00697346,1279,379,2000-11-22 01:07:02,0.056713,0
R00697347,1279,434,2000-11-22 01:07:02,0.077035,0
R00697348,1941,1582,2000-11-22 01:07:03,0.248018,0
R00697349,1941,1707,2000-11-22 01:07:03,0.089685,0
R00697350,1941,1822,2000-11-22 01:07:03,0.136074,0
R00697351,1941,3673,2000-11-22 01:07:03,0.1377,0
R00697352,1184,34,2000-11-22 01:07:09,0.68894,1
R00697353,1184,2321,2000-11-22 01:07:09,0.539034,0
R00697354,1184,3608,2000-11-22 01:07:09,0.430413,0
R00697355,1193,1457,2000-11-22 01:07:11,0.109882,0
R00697356,1181,95,2000-11-22 01:07:22,0.193884,0
R00697357,1181,349,2000-11-22 01:07:22,0.523879,0
R00697358,1181,507,2000-11-22 01:07:22,0.383485,0
R00697359,1181,1049,2000-11-22 01:07:22,0.337676,0
R00697360,1181,1379,2000-11-22 01:07:22,0.193567,0
R00697361,1181,1616,2000-11-22 01:07:22,0.240903,0
R00697362,1184,1060,2000-11-22 01:07:28,0.664162,1
R00697363,1941,3054,2000-11-22 01:07:32,0.094326,0
R00697364,1279,3051,2000-11-22 01:07:43,0.092568,0
R00697365,1202,1183,2000-11-22 01:07:44,0.78049,1
R00697366,1220,971,2000-11-22 01:07:57,0.695686,1
R00697367,1202,1711,2000-11-22 01:08:03,0.480983,0
R00697368,1184,1968,2000-11-22 01:08:05,0.662682,1
R00697369,1184,2080,2000-11-22 01:08:05,0.69323,1
R00697370,1184,2174,2000-11-22 01:08:05,0.519179,0
R00697371,1184,2355,2000-11-22 01:08:05,0.719514,1
R00697372,1220,500,2000-11-22 01:08:09,0.48345,0
R00697373,1193,2558,2000-11-22 01:08:13,0.06912,0
R00697374,1193,3263,2000-11-22 01:08:13,0.131091,0
R00697375,1941,2987,2000-11-22 01:08:19,0.470423,0
R00697376,1220,2423,2000-11-22 01:08:25,0.548087,0
R00697377,1279,237,2000-11-22 01:08:27,0.072876,0
R00697378,1426,32,2000-11-22 01:08:28,0.786528,1
R00697379,1426,541,2000-11-22 01:08:28,0.875673,1
R00697380,1426,1206,2000-11-22 01:08:28,0.807766,1
R00697381,1426,1214,2000-11-22 01:08:28,0.819903,1
R00697382,1426,1240,2000-11-22 01:08:28,0.819767,1
R00697383,1426,1270,2000-11-22 01:08:28,0.854694,1
R00697384,1202,1619,2000-11-22 01:08:31,0.673272,1
R00697385,1220,1442,2000-11-22 01:08:40,0.266144,0
R00697386,1180,932,2000-11-22 01:08:51,0.647523,1
R00697387,1180,1210,2000-11-22 01:08:51,0.717853,1
R00697388,1202,151,2000-11-22 01:08:51,0.749344,1
R00697389,1202,1735,2000-11-22 01:08:51,0.618153,0
R00697390,1193,317,2000-11-22 01:08:52,0.198935,0
R00697391,1941,3159,2000-11-22 01:08:53,0.50658,0
R00697392,1279,1739,2000-11-22 01:08:57,0.016102,0
R00697393,1184,1517,2000-11-22 01:09:09,0.622557,1
R00697394,1184,2716,2000-11-22 01:09:09,0.741449,1
R00697395,1184,3526,2000-11-22 01:09:09,0.644436,1
R00697396,1941,2394,2000-11-22 01:09:12,0.385403,0
R00697397,1193,612,2000-11-22 01:09:16,0.05773,0
R00697398,1193,2249,2000-11-22 01:09:16,0.12472,0
R00697399,1181,288,2000-11-22 01:09:23,0.246388,0
R00697400,1181,380,2000-11-22 01:09:23,0.40526,0
R00697401,1181,748,2000-11-22 01:09:23,0.199191,0
R00697402,1181,1597,2000-11-22 01:09:23,0.308167,0
R00697403,1181,2334,2000-11-22 01:09:23,0.211864,0
R00697404,1181,3274,2000-11-22 01:09:23,0.1916,0
R00697405,1180,1270,2000-11-22 01:09:25,0.865466,1
R00697406,1184,1500,2000-11-22 01:09:26,0.662722,1
R00697407,1193,3243,2000-11-22 01:09:36,0.0562,0
R00697408,1202,509,2000-11-22 01:09:40,0.800933,1
R00697409,1220,2687,2000-11-22 01:09:40,0.431368,0
R00697410,1184,21,2000-11-22 01:09:41,0.586251,0
R00697411,1180,527,2000-11-22 01:09:49,0.940834,1
R00697412,1202,491,2000-11-22 01:10:00,0.705774,1
R00697413,1202,3176,2000-11-22 01:10:00,0.772749,1
R00697414,1180,1374,2000-11-22 01:10:27,0.838615,1
R00697415,1180,2028,2000-11-22 01:10:27,0.934828,1
R00697416,1202,1586,2000-11-22 01:10:28,0.381723,0
R00697417,1220,1682,2000-11-22 01:10:39,0.63048,1
R00697418,1181,423,2000-11-22 01:10:42,0.231213,0
R00697419,1181,464,2000-11-22 01:10:42,0.149232,0
R00697420,1181,1372,2000-11-22 01:10:42,0.349375,0
R00697421,1181,1586,2000-11-22 01:10:42,0.218599,0
R00697422,1181,2600,2000-11-22 01:10:42,0.279153,0
R00697423,1181,3697,2000-11-22 01:10:42,0.163038,0
R00697424,1184,1042,2000-11-22 01:10:43,0.525846,0
R00697425,1184,3552,2000-11-22 01:10:43,0.731511,1
R00697426,1193,542,2000-11-22 01:10:52,0.088399,0
R00697427,1202,105,2000-11-22 01:10:54,0.635303,1
R00697428,1202,3020,2000-11-22 01:10:54,0.531822,0
R00697429,1202,3179,2000-11-22 01:10:54,0.672497,1
R00697430,1279,365,2000-11-22 01:10:59,0.122473,0
R00697431,1184,344,2000-11-22 01:11:08,0.403531,0
R00697432,1426,480,2000-11-22 01:11:09,0.642489,1
R00697433,1426,1580,2000-11-22 01:11:09,0.644054,1
R00697434,1426,1921,2000-11-22 01:11:09,0.681199,1
R00697435,1426,2985,2000-11-22 01:11:09,0.463794,0
R00697436,1220,145,2000-11-22 01:11:11,0.374856,0
R00697437,1193,234,2000-11-22 01:11:14,0.056697,0
R00697438,1184,1663,2000-11-22 01:11:29,0.707252,1
R00697439,1184,1784,2000-11-22 01:11:29,0.755212,1
R00697440,1193,2431,2000-11-22 01:11:31,0.132621,0
R00697441,1220,3507,2000-11-22 01:11:34,0.715787,1
R00697442,1184,11,2000-11-22 01:11:45,0.651385,1
R00697443,1180,3948,2000-11-22 01:11:56,0.792367,1
R00697444,1193,2794,2000-11-22 01:12:03,0.090547,0
R00697445,1181,780,2000-11-22 01:12:05,0.411294,0
R00697446,1181,1876,2000-11-22 01:12:05,0.242661,0
R00697447,1184,2915,2000-11-22 01:12:09,0.567928,0
R00697448,1184,3108,2000-11-22 01:12:09,0.570116,0
R00697449,1279,429,2000-11-22 01:12:22,0.04005,0
R00697450,1184,231,2000-11-22 01:12:46,0.407917,0
R00697451,1184,1958,2000-11-22 01:12:46,0.520929,0
R00697452,1193,2136,2000-11-22 01:12:51,0.117398,0
R00697453,1181,329,2000-11-22 01:13:10,0.332309,0
R00697454,1181,379,2000-11-22 01:13:10,0.18114,0
R00697455,1181,517,2000-11-22 01:13:10,0.269277,0
R00697456,1181,552,2000-11-22 01:13:10,0.281325,0
R00697457,1184,3809,2000-11-22 01:13:15,0.444809,0
R00697458,1200,2762,2000-11-22 01:13:23,0.894605,1
R00697459,1200,2840,2000-11-22 01:13:23,0.328611,0
R00697460,1200,2841,2000-11-22 01:13:23,0.595087,0
R00697461,1193,88,2000-11-22 01:13:26,0.090462,0
R00697462,1193,203,2000-11-22 01:13:26,0.120502,0
R00697463,1193,2478,2000-11-22 01:13:40,0.110329,0
R00697464,1184,2150,2000-11-22 01:13:49,0.615421,0
R00697465,1184,3189,2000-11-22 01:13:49,0.545969,0
R00697466,1200,2672,2000-11-22 01:13:52,0.444645,0
R00697467,1193,788,2000-11-22 01:14:07,0.088469,0
R00697468,1200,2600,2000-11-22 01:14:14,0.355476,0
R00697469,1220,104,2000-11-22 01:14:17,0.562676,0
R00697470,1220,2694,2000-11-22 01:14:17,0.35161,0
R00697471,1184,1875,2000-11-22 01:14:19,0.413689,0
R00697472,1180,3230,2000-11-22 01:14:29,0.760118,1
R00697473,1193,63,2000-11-22 01:14:29,0.087834,0
R00697474,1193,818,2000-11-22 01:14:29,0.059224,0
R00697475,1193,2504,2000-11-22 01:14:29,0.092964,0
R00697476,1181,165,2000-11-22 01:14:36,0.410263,0
R00697477,1181,170,2000-11-22 01:14:36,0.256944,0
R00697478,1181,1377,2000-11-22 01:14:36,0.160856,0
R00697479,1181,1917,2000-11-22 01:14:36,0.293833,0
R00697480,1181,2616,2000-11-22 01:14:36,0.126945,0
R00697481,1193,69,2000-11-22 01:14:46,0.248424,0
R00697482,1772,903,2000-11-22 01:14:48,0.810728,1
R00697483,1184,500,2000-11-22 01:14:55,0.438004,0
R00697484,1184,3448,2000-11-22 01:14:55,0.589828,0
R00697485,1180,1198,2000-11-22 01:15:11,0.958005,1
R00697486,1193,370,2000-11-22 01:15:13,0.08092,0
R00697487,1184,372,2000-11-22 01:15:17,0.325539,0
R00697488,1184,1380,2000-11-22 01:15:17,0.532836,0
R00697489,1184,2879,2000-11-22 01:15:17,0.441262,0
R00697490,1193,333,2000-11-22 01:15:29,0.221386,0
R00697491,1184,2622,2000-11-22 01:15:34,0.409683,0
R00697492,1193,765,2000-11-22 01:15:42,0.07933,0
R00697493,1220,368,2000-11-22 01:15:49,0.426564,0
R00697494,1184,2145,2000-11-22 01:15:59,0.416053,0
R00697495,1184,2567,2000-11-22 01:15:59,0.365114,0
R00697496,1184,1911,2000-11-22 01:16:22,0.290006,0
R00697497,1181,251,2000-11-22 01:16:26,0.342331,0
R00697498,1181,376,2000-11-22 01:16:26,0.236344,0
R00697499,1181,980,2000-11-22 01:16:26,0.242608,0
R00697500,1181,1518,2000-11-22 01:16:26,0.316885,0
R00697501,1181,2094,2000-11-22 01:16:26,0.191858,0
R00697502,1181,2723,2000-11-22 01:16:26,0.189213,0
R00697503,1181,3438,2000-11-22 01:16:26,0.116742,0
R00697504,1180,260,2000-11-22 01:16:36,0.961673,1
R00697505,1180,593,2000-11-22 01:16:36,0.945609,1
R00697506,1180,858,2000-11-22 01:16:36,0.958961,1
R00697507,1180,1196,2000-11-22 01:16:36,0.947759,1
R00697508,1180,2762,2000-11-22 01:16:36,0.945948,1
R00697509,1184,586,2000-11-22 01:16:45,0.356665,0
R00697510,1184,3450,2000-11-22 01:16:45,0.48164,0
R00697511,1180,2396,2000-11-22 01:17:05,0.921003,1
R00697512,1180,3606,2000-11-22 01:17:05,0.857961,1
R00697513,1184,532,2000-11-22 01:17:12,0.371585,0
R00697514,1184,3247,2000-11-22 01:17:12,0.395157,0
R00697515,1184,3534,2000-11-22 01:17:12,0.344744,0
R00697516,1988,3948,2000-11-22 01:17:15,0.580746,0
R00697517,1184,1367,2000-11-22 01:17:34,0.339714,0
R00697518,1180,318,2000-11-22 01:17:45,0.960683,1
R00697519,1180,942,2000-11-22 01:17:45,0.89186,1
R00697520,1180,1617,2000-11-22 01:17:45,0.919949,1
R00697521,1180,3545,2000-11-22 01:17:45,0.852296,1
R00697522,1180,3730,2000-11-22 01:17:45,0.907432,1
R00697523,1184,1513,2000-11-22 01:17:57,0.355168,0
R00697524,1181,227,2000-11-22 01:18:06,0.123742,0
R00697525,1181,466,2000-11-22 01:18:06,0.137661,0
R00697526,1181,485,2000-11-22 01:18:06,0.092093,0
R00697527,1181,1391,2000-11-22 01:18:06,0.164628,0
R00697528,1181,1762,2000-11-22 01:18:06,0.1272,0
R00697529,1181,2625,2000-11-22 01:18:06,0.201656,0
R00697530,1181,3257,2000-11-22 01:18:06,0.14215,0
R00697531,1279,3176,2000-11-22 01:18:14,0.199486,0
R00697532,1988,3911,2000-11-22 01:18:18,0.720646,1
R00697533,1184,2011,2000-11-22 01:18:22,0.474712,0
R00697534,1184,2335,2000-11-22 01:18:22,0.38003,0
R00697535,1184,3301,2000-11-22 01:18:22,0.504183,0
R00697536,1180,296,2000-11-22 01:18:24,0.937373,1
R00697537,1180,1267,2000-11-22 01:18:24,0.920087,1
R00697538,1180,3362,2000-11-22 01:18:24,0.886247,1
R00697539,1184,2683,2000-11-22 01:18:40,0.482004,0
R00697540,1180,3341,2000-11-22 01:18:45,0.888117,1
R00697541,1193,1474,2000-11-22 01:18:49,0.091247,0
R00697542,1988,3893,2000-11-22 01:18:51,0.546752,0
R00697543,1220,2170,2000-11-22 01:18:56,0.220798,0
R00697544,1184,2792,2000-11-22 01:18:58,0.310121,0
R00697545,1181,204,2000-11-22 01:19:08,0.206031,0
R00697546,1181,420,2000-11-22 01:19:08,0.099078,0
R00697547,1181,1181,2000-11-22 01:19:08,0.213419,0
R00697548,1181,3113,2000-11-22 01:19:08,0.112968,0
R00697549,1220,2746,2000-11-22 01:19:11,0.501242,0
R00697550,1184,1642,2000-11-22 01:19:29,0.441785,0
R00697551,1184,2134,2000-11-22 01:19:29,0.521072,0
R00697552,1184,3264,2000-11-22 01:19:29,0.35631,0
R00697553,1988,1230,2000-11-22 01:19:33,0.759667,1
R00697554,1988,3097,2000-11-22 01:19:33,0.712363,1
R00697555,1988,3307,2000-11-22 01:19:33,0.796922,1
R00697556,1180,3386,2000-11-22 01:19:39,0.81102,1
R00697557,1180,3549,2000-11-22 01:19:39,0.84026,1
R00697558,1193,2555,2000-11-22 01:19:42,0.027401,0
R00697559,1184,1569,2000-11-22 01:19:51,0.436436,0
R00697560,1988,912,2000-11-22 01:19:55,0.876617,1
R00697561,1988,928,2000-11-22 01:19:55,0.773304,1
R00697562,1988,1247,2000-11-22 01:19:55,0.82845,1
R00697563,1988,1946,2000-11-22 01:19:55,0.729278,1
R00697564,1413,2624,2000-11-22 01:19:59,0.835548,1
R00697565,1202,2112,2000-11-22 01:20:10,0.536932,0
R00697566,1180,903,2000-11-22 01:20:17,0.908295,1
R00697567,1180,1193,2000-11-22 01:20:17,0.952023,1
R00697568,1180,1212,2000-11-22 01:20:17,0.921689,1
R00697569,1184,317,2000-11-22 01:20:24,0.312614,0
R00697570,1184,516,2000-11-22 01:20:24,0.242792,0
R00697571,1184,2012,2000-11-22 01:20:24,0.321899,0
R00697572,1184,2478,2000-11-22 01:20:24,0.318961,0
R00697573,1184,2694,2000-11-22 01:20:24,0.306187,0
R00697574,1181,153,2000-11-22 01:20:28,0.09901,0
R00697575,1181,168,2000-11-22 01:20:28,0.174322,0
R00697576,1181,208,2000-11-22 01:20:28,0.108177,0
R00697577,1181,533,2000-11-22 01:20:28,0.118836,0
R00697578,1181,2722,2000-11-22 01:20:28,0.145819,0
R00697579,1181,2881,2000-11-22 01:20:28,0.255332,0
R00697580,1988,28,2000-11-22 01:20:33,0.74342,1
R00697581,1988,898,2000-11-22 01:20:33,0.819385,1
R00697582,1988,920,2000-11-22 01:20:33,0.782157,1
R00697583,1988,1244,2000-11-22 01:20:33,0.731251,1
R00697584,1988,1296,2000-11-22 01:20:33,0.755466,1
R00697585,1988,1674,2000-11-22 01:20:33,0.773164,1
R00697586,1180,3365,2000-11-22 01:20:40,0.87842,1
R00697587,1184,186,2000-11-22 01:20:43,0.163401,0
R00697588,1988,25,2000-11-22 01:20:56,0.733267,1
R00697589,1988,1307,2000-11-22 01:20:56,0.82502,1
R00697590,1988,2067,2000-11-22 01:20:56,0.827519,1
R00697591,1180,904,2000-11-22 01:21:13,0.941608,1
R00697592,1180,1203,2000-11-22 01:21:13,0.926874,1
R00697593,1180,1294,2000-11-22 01:21:13,0.913781,1
R00697594,1180,2804,2000-11-22 01:21:13,0.927337,1
R00697595,1184,450,2000-11-22 01:21:19,0.317597,0
R00697596,1184,1457,2000-11-22 01:21:19,0.223547,0
R00697597,1279,3030,2000-11-22 01:21:19,0.43902,0
R00697598,1279,3310,2000-11-22 01:21:19,0.269153,0
R00697599,1988,1197,2000-11-22 01:21:21,0.889844,1
R00697600,1988,1947,2000-11-22 01:21:21,0.868854,1
R00697601,1988,3422,2000-11-22 01:21:21,0.553242,0
R00697602,1988,3475,2000-11-22 01:21:21,0.844345,1
R00697603,1180,1207,2000-11-22 01:21:42,0.94514,1
R00697604,1180,1250,2000-11-22 01:21:42,0.946177,1
R00697605,1988,1094,2000-11-22 01:21:45,0.785334,1
R00697606,1988,2243,2000-11-22 01:21:45,0.714675,1
R00697607,1988,2248,2000-11-22 01:21:45,0.811245,1
R00697608,1988,3094,2000-11-22 01:21:45,0.802736,1
R00697609,1772,1127,2000-11-22 01:21:46,0.581698,0
R00697610,1772,2188,2000-11-22 01:21:46,0.283055,0
R00697611,1772,2858,2000-11-22 01:21:46,0.896113,1
R00697612,1181,20,2000-11-22 01:21:47,0.088561,0
R00697613,1181,1382,2000-11-22 01:21:47,0.144361,0
R00697614,1181,1831,2000-11-22 01:21:47,0.092976,0
R00697615,1184,351,2000-11-22 01:22:02,0.357523,0
R00697616,1988,270,2000-11-22 01:22:09,0.549545,0
R00697617,1988,1357,2000-11-22 01:22:09,0.787528,1
R00697618,1988,3358,2000-11-22 01:22:09,0.672227,1
R00697619,1413,111,2000-11-22 01:22:11,0.882959,1
R00697620,1413,904,2000-11-22 01:22:11,0.91411,1
R00697621,1413,1212,2000-11-22 01:22:11,0.897178,1
R00697622,1772,2699,2000-11-22 01:22:20,0.293503,0
R00697623,1184,587,2000-11-22 01:22:28,0.387092,0
R00697624,1988,902,2000-11-22 01:22:32,0.800754,1
R00697625,1988,2020,2000-11-22 01:22:32,0.81171,1
R00697626,1988,2065,2000-11-22 01:22:32,0.591108,0
R00697627,1988,2872,2000-11-22 01:22:32,0.684338,1
R00697628,1181,9,2000-11-22 01:22:37,0.113692,0
R00697629,1181,798,2000-11-22 01:22:37,0.106664,0
R00697630,1181,1100,2000-11-22 01:22:37,0.110075,0
R00697631,1181,1626,2000-11-22 01:22:37,0.09661,0
R00697632,1181,2808,2000-11-22 01:22:37,0.071983,0
R00697633,1184,333,2000-11-22 01:22:43,0.392559,0
R00697634,1426,593,2000-11-22 01:22:46,0.89674,1
R00697635,1426,903,2000-11-22 01:22:46,0.814627,1
R00697636,1426,904,2000-11-22 01:22:46,0.864487,1
R00697637,1426,928,2000-11-22 01:22:46,0.775439,1
R00697638,1426,1953,2000-11-22 01:22:46,0.73921,1
R00697639,1988,215,2000-11-22 01:22:57,0.759605,1
R00697640,1988,497,2000-11-22 01:22:57,0.73971,1
R00697641,1988,1643,2000-11-22 01:22:57,0.78464,1
R00697642,1988,1721,2000-11-22 01:22:57,0.68744,1
R00697643,1988,1944,2000-11-22 01:22:57,0.830047,1
R00697644,1772,2975,2000-11-22 01:23:02,0.364047,0
R00697645,1772,3516,2000-11-22 01:23:02,0.704509,1
R00697646,1179,1206,2000-11-22 01:23:09,0.707899,1
R00697647,1179,1210,2000-11-22 01:23:09,0.70907,1
R00697648,1179,2333,2000-11-22 01:23:09,0.553167,0
R00697649,1179,2407,2000-11-22 01:23:09,0.440166,0
R00697650,1179,2683,2000-11-22 01:23:09,0.386732,0
R00697651,1179,3260,2000-11-22 01:23:09,0.521709,0
R00697652,1988,377,2000-11-22 01:23:18,0.552264,0
R00697653,1988,2125,2000-11-22 01:23:18,0.710841,1
R00697654,1413,903,2000-11-22 01:23:22,0.894722,1
R00697655,1413,1219,2000-11-22 01:23:22,0.878778,1
R00697656,1988,933,2000-11-22 01:23:42,0.753315,1
R00697657,1988,1680,2000-11-22 01:23:42,0.725516,1
R00697658,1988,3099,2000-11-22 01:23:42,0.416697,0
R00697659,1772,2147,2000-11-22 01:23:45,0.267206,0
R00697660,1772,2355,2000-11-22 01:23:45,0.735786,1
R00697661,1184,5,2000-11-22 01:23:48,0.216228,0
R00697662,1184,1614,2000-11-22 01:23:48,0.298617,0
R00697663,1413,1889,2000-11-22 01:23:50,0.788017,1
R00697664,1988,1683,2000-11-22 01:24:05,0.682792,1
R00697665,1988,3684,2000-11-22 01:24:05,0.492218,0
R00697666,1184,122,2000-11-22 01:24:19,0.174176,0
R00697667,1184,1091,2000-11-22 01:24:19,0.175322,0
R00697668,1279,593,2000-11-22 01:24:28,0.615325,0
R00697669,1279,1219,2000-11-22 01:24:28,0.604601,0
R00697670,1988,249,2000-11-22 01:24:32,0.668861,1
R00697671,1988,932,2000-11-22 01:24:32,0.760445,1
R00697672,1988,3261,2000-11-22 01:24:32,0.473678,0
R00697673,1772,2041,2000-11-22 01:24:35,0.280814,0
R00697674,1772,2369,2000-11-22 01:24:35,0.292538,0
R00697675,1772,2541,2000-11-22 01:24:35,0.412261,0
R00697676,1772,2722,2000-11-22 01:24:35,0.293674,0
R00697677,1772,3016,2000-11-22 01:24:35,0.355467,0
R00697678,1772,3203,2000-11-22 01:24:35,0.624589,1
R00697679,1184,1391,2000-11-22 01:24:42,0.2015,0
R00697680,1184,3156,2000-11-22 01:24:42,0.201265,0
R00697681,1181,173,2000-11-22 01:24:47,0.055785,0
R00697682,1181,405,2000-11-22 01:24:47,0.052911,0
R00697683,1181,548,2000-11-22 01:24:47,0.086704,0
R00697684,1181,2126,2000-11-22 01:24:47,0.096257,0
R00697685,1181,2170,2000-11-22 01:24:47,0.108263,0
R00697686,1181,2322,2000-11-22 01:24:47,0.124563,0
R00697687,1181,2986,2000-11-22 01:24:47,0.056095,0
R00697688,1179,260,2000-11-22 01:24:48,0.930523,1
R00697689,1179,541,2000-11-22 01:24:48,0.883223,1
R00697690,1179,750,2000-11-22 01:24:48,0.906611,1
R00697691,1179,1196,2000-11-22 01:24:48,0.906408,1
R00697692,1179,1199,2000-11-22 01:24:48,0.821172,1
R00697693,1179,1214,2000-11-22 01:24:48,0.870965,1
R00697694,1179,1921,2000-11-22 01:24:48,0.745347,1
R00697695,1179,2010,2000-11-22 01:24:48,0.826095,1
R00697696,1179,3471,2000-11-22 01:24:48,0.79879,1
R00697697,1184,3243,2000-11-22 01:25:14,0.113661,0
