rating_id,f_hour,f_dow,f_month,f_is_weekend,f_days_into_period,f_gender,f_age_band,f_occupation,f_region,f_release_year,f_film_age_years,f_genre_count,f_is_multi_genre,f_mbr_prior_ratings,f_mbr_prior_likes,f_mbr_like_rate,f_mbr_mean_stars,f_mbr_tenure_days,f_mbr_ratings_per_day,f_mbr_is_new,f_film_prior_ratings,f_film_prior_likes,f_film_like_rate,f_film_mean_stars,f_film_days_on_shelf,f_film_is_new,f_genre_prior_ratings,f_genre_like_rate,f_mbr_stars_spread,f_film_stars_spread,f_mbr_recent_rate,f_mbr_days_since_prev,f_occupation_rate,f_age_band_rate,f_region_rate,f_mbr_vs_portfolio,f_film_vs_portfolio,f_mbr_stars_vs_portfolio,f_genre_vs_member
R00695636,0,2,11,0,0,1,18,4,0,1991.0,9.0,1,0,512.0,250.0,0.490421,3.240234,2.0,256.0,0,216.0,92.0,0.434126,3.185185,209.0,0,79.0,0.395393,1.320993,1.046583,0.1,0.001204,0.575766,0.564425,0.603908,-0.091308,-0.147604,-0.358804,-0.095028
R00695637,0,2,11,0,0,1,35,1,9,1990.0,10.0,1,0,185.0,72.0,0.400918,3.216216,0.0,185.0,0,130.0,74.0,0.570287,3.669231,209.0,0,36.0,0.457932,0.962405,0.971822,0.55,0.046516,0.578805,0.595411,0.587782,-0.180812,-0.011443,-0.382822,0.057015
R00695638,0,2,11,0,0,1,25,17,0,1951.0,49.0,1,0,536.0,326.0,0.607629,3.677239,0.0,536.0,0,338.0,278.0,0.814231,4.278107,209.0,0,83.0,0.768218,1.442403,0.810176,0.5,0.000417,0.583566,0.566582,0.603908,0.025899,0.232501,0.078201,0.160589
R00695639,0,2,11,0,0,1,25,17,0,1975.0,25.0,1,0,536.0,326.0,0.607629,3.677239,0.0,536.0,0,234.0,185.0,0.78041,4.132479,209.0,0,41.0,0.433599,1.442403,0.834341,0.5,0.000417,0.583566,0.566582,0.603908,0.025899,0.19868,0.078201,-0.17403
R00695640,0,2,11,0,0,1,25,17,0,1997.0,3.0,1,0,536.0,326.0,0.607629,3.677239,0.0,536.0,0,111.0,74.0,0.65838,3.774775,209.0,0,83.0,0.768218,1.442403,0.856188,0.5,0.000417,0.583566,0.566582,0.603908,0.025899,0.07665,0.078201,0.160589
R00695641,0,2,11,0,0,1,35,15,2,1994.0,6.0,4,1,126.0,57.0,0.463629,3.428571,1.0,126.0,0,482.0,253.0,0.526277,3.487552,209.0,0,16.0,0.606456,0.810923,1.095469,0.5,0.001713,0.615716,0.595411,0.582548,-0.118101,-0.055453,-0.170467,0.142827
R00695642,0,2,11,0,0,1,35,15,2,1995.0,5.0,2,1,126.0,57.0,0.463629,3.428571,1.0,126.0,0,24.0,10.0,0.471688,3.208333,191.0,0,91.0,0.446415,0.810923,0.91192,0.5,0.001713,0.615716,0.595411,0.582548,-0.118101,-0.110042,-0.170467,-0.017214
R00695643,0,2,11,0,0,1,35,15,2,1994.0,6.0,3,1,126.0,57.0,0.463629,3.428571,1.0,126.0,0,1182.0,678.0,0.573686,3.564298,209.0,0,6.0,0.554487,0.810923,0.973687,0.5,0.001713,0.615716,0.595411,0.582548,-0.118101,-0.008044,-0.170467,0.090858
R00695644,0,2,11,0,0,1,35,15,2,1993.0,7.0,2,1,126.0,57.0,0.463629,3.428571,1.0,126.0,0,189.0,149.0,0.776024,4.095238,210.0,0,16.0,0.606456,0.810923,0.836615,0.5,0.001713,0.615716,0.595411,0.582548,-0.118101,0.194294,-0.170467,0.142827
R00695645,0,2,11,0,0,1,35,15,2,1998.0,2.0,3,1,126.0,57.0,0.463629,3.428571,1.0,126.0,0,674.0,388.0,0.575774,3.565282,209.0,0,6.0,0.554487,0.810923,0.960363,0.5,0.001713,0.615716,0.595411,0.582548,-0.118101,-0.005956,-0.170467,0.090858
R00695646,0,2,11,0,0,1,35,15,2,1991.0,9.0,2,1,126.0,57.0,0.463629,3.428571,1.0,126.0,0,298.0,183.0,0.612841,3.714765,209.0,0,91.0,0.446415,0.810923,1.017885,0.5,0.001713,0.615716,0.595411,0.582548,-0.118101,0.031111,-0.170467,-0.017214
R00695647,0,2,11,0,0,1,25,17,0,1964.0,36.0,2,1,539.0,328.0,0.607951,3.67718,0.0,539.0,0,380.0,252.0,0.660665,3.831579,210.0,0,92.0,0.644046,1.44139,0.983042,0.65,0.000174,0.583566,0.566582,0.603908,0.026221,0.078935,0.078142,0.036095
R00695648,0,2,11,0,0,1,18,4,9,1991.0,9.0,3,1,860.0,439.0,0.511446,3.488372,1.0,860.0,0,129.0,35.0,0.297736,2.891473,199.0,0,68.0,0.787259,1.062513,1.058303,0.25,0.001586,0.575766,0.564425,0.587782,-0.070284,-0.283994,-0.110666,0.275814
R00695649,0,2,11,0,0,1,35,17,9,1993.0,7.0,2,1,236.0,75.0,0.330568,2.788136,1.0,236.0,0,1462.0,1197.0,0.816812,4.126539,209.0,0,29.0,0.414165,1.336272,0.763206,0.7,0.000312,0.583566,0.595411,0.587782,-0.251162,0.235082,-0.810902,0.083597
R00695650,0,2,11,0,0,1,35,17,9,1986.0,14.0,4,1,236.0,75.0,0.330568,2.788136,1.0,236.0,0,1343.0,1050.0,0.78006,4.134028,209.0,0,29.0,0.414165,1.336272,0.923699,0.7,0.000312,0.583566,0.595411,0.587782,-0.251162,0.19833,-0.810902,0.083597
R00695651,0,2,11,0,0,1,35,17,9,1985.0,15.0,3,1,236.0,75.0,0.330568,2.788136,1.0,236.0,0,759.0,580.0,0.761324,4.011858,209.0,0,13.0,0.59923,1.336272,0.805853,0.7,0.000312,0.583566,0.595411,0.587782,-0.251162,0.179594,-0.810902,0.268663
R00695652,0,2,11,0,0,0,35,1,9,1984.0,16.0,1,0,41.0,21.0,0.527939,3.317073,0.0,41.0,0,991.0,827.0,0.831486,4.25227,209.0,0,6.0,0.665598,1.387031,0.819128,0.45,0.00125,0.578805,0.595411,0.587782,-0.053791,0.249757,-0.281965,0.137659
R00695653,0,2,11,0,0,0,35,1,9,1999.0,1.0,2,1,41.0,21.0,0.527939,3.317073,0.0,41.0,0,2551.0,2145.0,0.839634,4.341043,210.0,0,11.0,0.520902,1.387031,0.951858,0.45,0.00125,0.578805,0.595411,0.587782,-0.053791,0.257904,-0.281965,-0.007036
R00695654,0,2,11,0,0,1,25,17,0,1992.0,8.0,1,0,540.0,329.0,0.608661,3.677778,0.0,540.0,0,176.0,119.0,0.67011,3.829545,209.0,0,3.0,0.665384,1.440122,0.862364,0.65,0.000324,0.583566,0.566582,0.603908,0.026931,0.088381,0.07874,0.056723
R00695655,0,2,11,0,0,1,25,17,0,1963.0,37.0,2,1,540.0,329.0,0.608661,3.677778,0.0,540.0,0,492.0,443.0,0.892819,4.410569,209.0,0,42.0,0.444088,1.440122,0.670313,0.65,0.000324,0.583566,0.566582,0.603908,0.026931,0.311089,0.07874,-0.164573
R00695656,0,2,11,0,0,0,25,12,4,1985.0,15.0,1,0,402.0,335.0,0.82604,4.174129,1.0,402.0,0,188.0,117.0,0.619904,3.654255,209.0,0,5.0,0.645927,1.02677,0.870701,0.8,0.001678,0.609999,0.566582,0.567586,0.244311,0.038174,0.575091,-0.180114
R00695657,0,2,11,0,0,1,35,17,9,1991.0,9.0,3,1,239.0,78.0,0.338569,2.807531,1.0,239.0,0,1992.0,1542.0,0.772944,4.061245,210.0,0,31.0,0.441413,1.339997,0.898048,0.8,0.000359,0.583566,0.595411,0.587782,-0.243161,0.191215,-0.791507,0.102844
R00695658,0,2,11,0,0,1,35,17,9,1944.0,56.0,2,1,239.0,78.0,0.338569,2.807531,1.0,239.0,0,130.0,99.0,0.746343,4.046154,210.0,0,3.0,0.665384,1.339997,0.839977,0.8,0.000359,0.583566,0.595411,0.587782,-0.243161,0.164614,-0.791507,0.326815
R00695659,0,2,11,0,0,1,35,17,9,1998.0,2.0,3,1,239.0,78.0,0.338569,2.807531,1.0,239.0,0,614.0,389.0,0.632557,3.796417,209.0,0,5.0,0.645927,1.339997,1.034858,0.8,0.000359,0.583566,0.595411,0.587782,-0.243161,0.050827,-0.791507,0.307358
R00695660,0,2,11,0,0,1,35,17,9,1941.0,59.0,2,1,239.0,78.0,0.338569,2.807531,1.0,239.0,0,126.0,97.0,0.753484,4.079365,210.0,0,3.0,0.665384,1.339997,0.869256,0.8,0.000359,0.583566,0.595411,0.587782,-0.243161,0.171754,-0.791507,0.326815
R00695661,0,2,11,0,0,1,35,17,9,1938.0,62.0,4,1,239.0,78.0,0.338569,2.807531,1.0,239.0,0,143.0,113.0,0.774069,4.195804,210.0,0,20.0,0.530649,1.339997,0.838403,0.8,0.000359,0.583566,0.595411,0.587782,-0.243161,0.19234,-0.791507,0.19208
R00695662,0,2,11,0,0,1,35,17,9,1975.0,25.0,1,0,239.0,78.0,0.338569,2.807531,1.0,239.0,0,233.0,177.0,0.750942,4.025751,209.0,0,5.0,0.645927,1.339997,0.757921,0.8,0.000359,0.583566,0.595411,0.587782,-0.243161,0.169212,-0.791507,0.307358
R00695663,0,2,11,0,0,1,18,4,9,1997.0,3.0,3,1,861.0,440.0,0.512005,3.488966,1.0,861.0,0,193.0,107.0,0.556004,3.544041,206.0,0,69.0,0.789886,1.062039,0.960018,0.2,0.001979,0.575766,0.564425,0.587782,-0.069724,-0.025726,-0.110072,0.27788
R00695664,0,2,11,0,0,1,18,4,9,1990.0,10.0,4,1,861.0,440.0,0.512005,3.488966,1.0,861.0,0,1010.0,323.0,0.322877,2.99604,209.0,0,204.0,0.546207,1.062039,0.978979,0.2,0.001979,0.575766,0.564425,0.587782,-0.069724,-0.258852,-0.110072,0.034202
R00695665,0,2,11,0,0,1,25,17,0,1940.0,60.0,1,0,542.0,331.0,0.610074,3.682657,0.0,542.0,0,60.0,42.0,0.680288,3.933333,208.0,0,4.0,0.686297,1.439696,0.771722,0.75,0.000359,0.583566,0.566582,0.603908,0.028344,0.098559,0.083619,0.076224
R00695666,0,2,11,0,0,1,25,17,0,1997.0,3.0,1,0,542.0,331.0,0.610074,3.682657,0.0,542.0,0,306.0,208.0,0.67604,3.781046,208.0,0,85.0,0.762688,1.439696,1.054604,0.75,0.000359,0.583566,0.566582,0.603908,0.028344,0.09431,0.083619,0.152615
R00695667,0,2,11,0,0,1,25,17,0,1999.0,1.0,1,0,542.0,331.0,0.610074,3.682657,0.0,542.0,0,1801.0,1589.0,0.880298,4.415325,210.0,0,4.0,0.686297,1.439696,0.811952,0.75,0.000359,0.583566,0.566582,0.603908,0.028344,0.298568,0.083619,0.076224
R00695668,0,2,11,0,0,1,35,15,2,1995.0,5.0,2,1,132.0,59.0,0.4582,3.424242,1.0,132.0,0,219.0,127.0,0.580003,3.60274,209.0,0,18.0,0.566025,0.798874,0.839761,0.55,0.000613,0.615716,0.595411,0.582548,-0.12353,-0.001726,-0.174796,0.107826
R00695669,0,2,11,0,0,1,35,15,2,1997.0,3.0,2,1,132.0,59.0,0.4582,3.424242,1.0,132.0,0,172.0,132.0,0.75533,3.906977,209.0,0,18.0,0.566025,0.798874,0.823039,0.55,0.000613,0.615716,0.595411,0.582548,-0.12353,0.1736,-0.174796,0.107826
R00695670,0,2,11,0,0,1,18,4,0,1995.0,5.0,1,0,513.0,250.0,0.489487,3.237817,2.0,256.5,0,34.0,8.0,0.325669,2.852941,191.0,0,80.0,0.391095,1.320838,1.032768,0.1,0.0011,0.575766,0.564425,0.603908,-0.092243,-0.256061,-0.361221,-0.098392
R00695671,0,2,11,0,0,1,35,17,9,1955.0,45.0,2,1,245.0,82.0,0.346229,2.832653,1.0,245.0,0,99.0,55.0,0.558385,3.616162,207.0,0,5.0,0.70475,1.337281,0.939665,0.8,0.000278,0.583566,0.595411,0.587782,-0.235501,-0.023345,-0.766385,0.358522
R00695672,0,2,11,0,0,0,35,1,9,1998.0,2.0,1,0,43.0,22.0,0.526923,3.325581,0.0,43.0,0,410.0,335.0,0.810381,4.221951,209.0,0,7.0,0.630566,1.393021,0.884559,0.5,0.00066,0.578805,0.595411,0.587782,-0.054807,0.228651,-0.273457,0.103643
R00695673,0,2,11,0,0,0,35,1,9,1999.0,1.0,1,0,43.0,22.0,0.526923,3.325581,0.0,43.0,0,967.0,647.0,0.668009,3.755946,209.0,0,12.0,0.540865,1.393021,1.100157,0.5,0.00066,0.578805,0.595411,0.587782,-0.054807,0.086279,-0.273457,0.013942
R00695674,0,2,11,0,0,0,35,1,9,1985.0,15.0,1,0,43.0,22.0,0.526923,3.325581,0.0,43.0,0,71.0,30.0,0.445551,3.352113,196.0,0,7.0,0.630566,1.393021,0.873694,0.5,0.00066,0.578805,0.595411,0.587782,-0.054807,-0.136178,-0.273457,0.103643
R00695675,0,2,11,0,0,0,35,1,9,1973.0,27.0,2,1,43.0,22.0,0.526923,3.325581,0.0,43.0,0,723.0,551.0,0.759157,4.056708,210.0,0,12.0,0.540865,1.393021,0.823811,0.5,0.00066,0.578805,0.595411,0.587782,-0.054807,0.177428,-0.273457,0.013942
R00695676,0,2,11,0,0,0,35,1,9,1980.0,20.0,1,0,43.0,22.0,0.526923,3.325581,0.0,43.0,0,219.0,85.0,0.398185,3.214612,182.0,0,7.0,0.630566,1.393021,0.938553,0.5,0.00066,0.578805,0.595411,0.587782,-0.054807,-0.183545,-0.273457,0.103643
R00695677,0,2,11,0,0,1,25,17,0,1996.0,4.0,1,0,545.0,334.0,0.612174,3.688073,0.0,545.0,0,56.0,33.0,0.587952,3.607143,200.0,0,86.0,0.76511,1.437998,0.859372,0.85,0.000324,0.583566,0.566582,0.603908,0.030444,0.006223,0.089035,0.152936
R00695678,0,2,11,0,0,0,25,12,4,1995.0,5.0,2,1,403.0,336.0,0.82646,4.173697,1.0,403.0,0,149.0,48.0,0.341495,3.073826,209.0,0,97.0,0.761291,1.025532,0.912949,0.85,0.001516,0.609999,0.566582,0.567586,0.24473,-0.240234,0.574659,-0.065168
R00695679,0,2,11,0,0,1,25,17,0,1989.0,11.0,1,0,546.0,334.0,0.611077,3.684982,0.0,546.0,0,318.0,235.0,0.733275,3.933962,209.0,0,87.0,0.757381,1.438493,0.913927,0.85,0.000532,0.583566,0.566582,0.603908,0.029347,0.151545,0.085944,0.146305
R00695680,0,2,11,0,0,1,25,17,0,1986.0,14.0,2,1,546.0,334.0,0.611077,3.684982,0.0,546.0,0,492.0,326.0,0.660676,3.780488,209.0,0,87.0,0.757381,1.438493,1.053732,0.85,0.000532,0.583566,0.566582,0.603908,0.029347,0.078946,0.085944,0.146305
R00695681,0,2,11,0,0,1,25,17,0,1976.0,24.0,1,0,546.0,334.0,0.611077,3.684982,0.0,546.0,0,286.0,218.0,0.754969,3.961538,209.0,0,6.0,0.721153,1.438493,0.790187,0.85,0.000532,0.583566,0.566582,0.603908,0.029347,0.173239,0.085944,0.110077
R00695682,0,2,11,0,0,1,35,17,9,1990.0,10.0,2,1,246.0,83.0,0.348763,2.841463,1.0,246.0,0,1216.0,958.0,0.785815,4.056743,209.0,0,32.0,0.431381,1.341667,0.832662,0.8,0.000694,0.583566,0.595411,0.587782,-0.232967,0.204085,-0.757575,0.082618
R00695683,0,2,11,0,0,1,35,17,9,1954.0,46.0,3,1,246.0,83.0,0.348763,2.841463,1.0,246.0,0,206.0,94.0,0.463214,3.38835,209.0,0,2.0,0.498626,1.341667,1.02145,0.8,0.000694,0.583566,0.595411,0.587782,-0.232967,-0.118515,-0.757575,0.149863
R00695684,0,2,11,0,0,1,35,17,9,1999.0,1.0,1,0,246.0,83.0,0.348763,2.841463,1.0,246.0,0,437.0,260.0,0.594612,3.583524,209.0,0,6.0,0.665598,1.341667,0.971212,0.8,0.000694,0.583566,0.595411,0.587782,-0.232967,0.012882,-0.757575,0.316835
R00695685,0,2,11,0,0,1,35,17,9,1990.0,10.0,4,1,246.0,83.0,0.348763,2.841463,1.0,246.0,0,1490.0,933.0,0.625819,3.681208,209.0,0,32.0,0.431381,1.341667,0.943922,0.8,0.000694,0.583566,0.595411,0.587782,-0.232967,0.04409,-0.757575,0.082618
R00695686,0,2,11,0,0,1,35,17,9,1965.0,35.0,1,0,246.0,83.0,0.348763,2.841463,1.0,246.0,0,59.0,43.0,0.703954,4.0,202.0,0,6.0,0.665598,1.341667,0.920575,0.8,0.000694,0.583566,0.595411,0.587782,-0.232967,0.122225,-0.757575,0.316835
R00695687,0,2,11,0,0,1,35,17,9,1957.0,43.0,2,1,246.0,83.0,0.348763,2.841463,1.0,246.0,0,30.0,16.0,0.547161,3.266667,169.0,0,2.0,0.498626,1.341667,1.412641,0.8,0.000694,0.583566,0.595411,0.587782,-0.232967,-0.034569,-0.757575,0.149863
R00695688,0,2,11,0,0,1,35,15,2,1995.0,5.0,3,1,134.0,59.0,0.451923,3.41791,1.0,134.0,0,391.0,229.0,0.58556,3.616368,209.0,0,20.0,0.530649,0.794557,0.919323,0.5,0.000706,0.615716,0.595411,0.582548,-0.129807,0.00383,-0.181128,0.078726
R00695689,0,2,11,0,0,1,35,15,2,1994.0,6.0,3,1,134.0,59.0,0.451923,3.41791,1.0,134.0,0,172.0,82.0,0.483591,3.430233,209.0,0,3.0,0.53205,0.794557,1.017757,0.5,0.000706,0.615716,0.595411,0.582548,-0.129807,-0.098139,-0.181128,0.080127
R00695690,0,2,11,0,0,1,35,15,2,1993.0,7.0,2,1,134.0,59.0,0.451923,3.41791,1.0,134.0,0,670.0,440.0,0.655397,3.795522,209.0,0,93.0,0.447436,0.794557,0.953381,0.5,0.000706,0.615716,0.595411,0.582548,-0.129807,0.073667,-0.181128,-0.004487
R00695691,0,2,11,0,0,1,35,15,2,1995.0,5.0,2,1,134.0,59.0,0.451923,3.41791,1.0,134.0,0,44.0,18.0,0.446085,3.340909,192.0,0,20.0,0.530649,0.794557,0.952107,0.5,0.000706,0.615716,0.595411,0.582548,-0.129807,-0.135645,-0.181128,0.078726
R00695692,0,2,11,0,0,1,35,15,2,1995.0,5.0,2,1,134.0,59.0,0.451923,3.41791,1.0,134.0,0,96.0,53.0,0.555377,3.46875,210.0,0,20.0,0.530649,0.794557,1.172187,0.5,0.000706,0.615716,0.595411,0.582548,-0.129807,-0.026352,-0.181128,0.078726
R00695693,0,2,11,0,0,1,35,15,2,1999.0,1.0,2,1,134.0,59.0,0.451923,3.41791,1.0,134.0,0,784.0,453.0,0.577865,3.531888,209.0,0,0.0,0.58173,0.794557,0.951102,0.5,0.000706,0.615716,0.595411,0.582548,-0.129807,-0.003864,-0.181128,0.129807
R00695694,0,2,11,0,0,1,25,17,0,1980.0,20.0,1,0,549.0,336.0,0.611374,3.684882,0.0,549.0,0,784.0,607.0,0.771333,4.131378,209.0,0,33.0,0.510683,1.437517,0.929579,0.8,0.000231,0.583566,0.566582,0.603908,0.029644,0.189603,0.085844,-0.10069
R00695695,0,2,11,0,0,0,35,1,9,1995.0,5.0,3,1,48.0,26.0,0.549679,3.4375,0.0,48.0,0,714.0,487.0,0.680414,3.808123,209.0,0,14.0,0.576183,1.383026,0.825634,0.7,0.000625,0.578805,0.595411,0.587782,-0.03205,0.098684,-0.161538,0.026504
R00695696,0,2,11,0,0,0,35,1,9,1951.0,49.0,2,1,48.0,26.0,0.549679,3.4375,0.0,48.0,0,227.0,158.0,0.690296,3.898678,210.0,0,0.0,0.58173,1.383026,0.926054,0.7,0.000625,0.578805,0.595411,0.587782,-0.03205,0.108566,-0.161538,0.03205
R00695697,0,2,11,0,0,0,35,1,9,1981.0,19.0,1,0,48.0,26.0,0.549679,3.4375,0.0,48.0,0,386.0,261.0,0.673318,3.761658,209.0,0,0.0,0.58173,1.383026,0.987057,0.7,0.000625,0.578805,0.595411,0.587782,-0.03205,0.091589,-0.161538,0.03205
