flight_id,tail_number,departed_at,risk_score,watch
F00218635,N527DE,2024-02-05 18:25:00,0.000209,0
F00218636,N567WN,2024-02-05 18:25:00,0.196389,1
F00218637,N620UX,2024-02-05 18:25:00,0.016237,0
F00218638,N727SK,2024-02-05 18:25:00,0.00108,0
F00218639,N769SW,2024-02-05 18:25:00,0.00279,0
F00218640,N7730A,2024-02-05 18:25:00,0.011611,0
F00218641,N7733B,2024-02-05 18:25:00,0.014859,0
F00218642,N7748A,2024-02-05 18:25:00,0.001662,0
F00218643,N7851A,2024-02-05 18:25:00,0.002009,0
F00218644,N8558Z,2024-02-05 18:25:00,0.00166,0
F00218645,N8613K,2024-02-05 18:25:00,2.2e-05,0
F00218646,N8631A,2024-02-05 18:25:00,0.002421,0
F00218647,N8645A,2024-02-05 18:25:00,0.001701,0
F00218648,N8651A,2024-02-05 18:25:00,0.000402,0
F00218649,N8652B,2024-02-05 18:25:00,0.0002,0
F00218650,N8657B,2024-02-05 18:25:00,0.019316,0
F00218651,N8724J,2024-02-05 18:25:00,0.009668,0
F00218652,N8743K,2024-02-05 18:25:00,0.000275,0
F00218653,N8824Q,2024-02-05 18:25:00,0.0002,0
F00218654,N8833L,2024-02-05 18:25:00,0.001202,0
F00218655,N8836Q,2024-02-05 18:25:00,0.000209,0
F00218656,N8899H,2024-02-05 18:25:00,0.000391,0
F00218657,N913EV,2024-02-05 18:25:00,0.0001,0
F00218658,N944AT,2024-02-05 18:25:00,3.9e-05,0
F00218659,N584UW,2024-02-05 18:26:00,0.000728,0
F00218660,N609SK,2024-02-05 18:26:00,0.000128,0
F00218661,N713EV,2024-02-05 18:26:00,0.000226,0
F00218662,N839SK,2024-02-05 18:26:00,0.001863,0
F00218663,N324DX,2024-02-05 18:27:00,4.3e-05,0
F00218664,N930SW,2024-02-05 18:27:00,0.001837,0
F00218665,N103US,2024-02-05 18:28:00,0.000611,0
F00218666,N717EV,2024-02-05 18:28:00,0.001286,0
F00218667,N805SK,2024-02-05 18:28:00,0.000228,0
F00218668,N9011P,2024-02-05 18:28:00,1.4e-05,0
F00218669,N263SY,2024-02-05 18:29:00,5.4e-05,0
F00218670,N321NB,2024-02-05 18:29:00,4.2e-05,0
F00218671,N724EV,2024-02-05 18:29:00,0.000345,0
F00218672,N812AW,2024-02-05 18:29:00,0.000365,0
F00218673,N820NN,2024-02-05 18:29:00,3e-05,0
F00218674,N834AW,2024-02-05 18:29:00,0.000467,0
F00218675,N916AN,2024-02-05 18:29:00,2.5e-05,0
F00218676,N118DY,2024-02-05 18:30:00,0.000486,0
F00218677,N127SY,2024-02-05 18:30:00,0.000287,0
F00218678,N138AN,2024-02-05 18:30:00,0.000492,0
F00218679,N161AA,2024-02-05 18:30:00,3.1e-05,0
F00218680,N326SY,2024-02-05 18:30:00,0.001818,0
F00218681,N327NW,2024-02-05 18:30:00,0.000493,0
F00218682,N355NW,2024-02-05 18:30:00,0.000476,0
F00218683,N372DA,2024-02-05 18:30:00,8.9e-05,0
F00218684,N392DN,2024-02-05 18:30:00,0.001061,0
F00218685,N407WN,2024-02-05 18:30:00,0.004061,0
F00218686,N448WN,2024-02-05 18:30:00,0.006815,0
F00218687,N474WN,2024-02-05 18:30:00,0.001459,0
F00218688,N509SY,2024-02-05 18:30:00,0.00027,0
F00218689,N535UW,2024-02-05 18:30:00,0.000684,0
F00218690,N537US,2024-02-05 18:30:00,9.4e-05,0
F00218691,N790AN,2024-02-05 18:30:00,0.000194,0
F00218692,N793SK,2024-02-05 18:30:00,0.034091,0
F00218693,N804DN,2024-02-05 18:30:00,0.000337,0
F00218694,N8321D,2024-02-05 18:30:00,0.001953,0
F00218695,N8554X,2024-02-05 18:30:00,0.001886,0
F00218696,N8557Q,2024-02-05 18:30:00,0.000164,0
F00218697,N8644C,2024-02-05 18:30:00,0.000201,0
F00218698,N8847Q,2024-02-05 18:30:00,4.5e-05,0
F00218699,N8869L,2024-02-05 18:30:00,0.002554,0
F00218700,N913NN,2024-02-05 18:30:00,2.8e-05,0
F00218701,N925UY,2024-02-05 18:30:00,0.000296,0
F00218702,N930AU,2024-02-05 18:30:00,2.6e-05,0
F00218703,N967AT,2024-02-05 18:30:00,0.000187,0
F00218704,N509AY,2024-02-05 18:31:00,3.5e-05,0
F00218705,N702SK,2024-02-05 18:31:00,0.000281,0
F00218706,N921US,2024-02-05 18:31:00,0.000183,0
F00218707,N953AN,2024-02-05 18:31:00,2.3e-05,0
F00218708,N110SY,2024-02-05 18:32:00,0.000913,0
F00218709,N560UW,2024-02-05 18:32:00,2.4e-05,0
F00218710,N840AW,2024-02-05 18:32:00,0.003381,0
F00218711,N559UW,2024-02-05 18:33:00,0.000142,0
F00218712,N902NN,2024-02-05 18:33:00,0.000522,0
F00218713,N924AT,2024-02-05 18:33:00,0.000443,0
F00218714,N941DZ,2024-02-05 18:33:00,0.000137,0
F00218715,N346DN,2024-02-05 18:34:00,0.000147,0
F00218716,N505DZ,2024-02-05 18:34:00,0.000302,0
F00218717,N554CA,2024-02-05 18:34:00,0.002153,0
F00218718,N845NN,2024-02-05 18:34:00,2e-05,0
F00218719,N923NN,2024-02-05 18:34:00,0.000288,0
F00218720,N964AN,2024-02-05 18:34:00,0.0001,0
F00218721,N103SY,2024-02-05 18:35:00,0.003593,0
F00218722,N124DU,2024-02-05 18:35:00,1.4e-05,0
F00218723,N171SY,2024-02-05 18:35:00,0.035883,0
F00218724,N225WN,2024-02-05 18:35:00,0.001459,0
F00218725,N232WN,2024-02-05 18:35:00,0.021946,0
F00218726,N240WN,2024-02-05 18:35:00,0.015646,0
F00218727,N271SY,2024-02-05 18:35:00,0.004507,0
F00218728,N314DU,2024-02-05 18:35:00,0.000442,0
F00218729,N406WN,2024-02-05 18:35:00,0.000211,0
F00218730,N602UX,2024-02-05 18:35:00,0.036344,0
F00218731,N653AW,2024-02-05 18:35:00,1.6e-05,0
F00218732,N667DN,2024-02-05 18:35:00,0.000434,0
F00218733,N7731A,2024-02-05 18:35:00,9.6e-05,0
F00218734,N7747C,2024-02-05 18:35:00,0.001245,0
F00218735,N7882B,2024-02-05 18:35:00,0.002663,0
F00218736,N8301J,2024-02-05 18:35:00,0.009081,0
F00218737,N832SK,2024-02-05 18:35:00,0.001892,0
F00218738,N840NN,2024-02-05 18:35:00,2.1e-05,0
F00218739,N854DN,2024-02-05 18:35:00,8.9e-05,0
F00218740,N8562Z,2024-02-05 18:35:00,8e-05,0
F00218741,N8740A,2024-02-05 18:35:00,0.009406,0
F00218742,N8754S,2024-02-05 18:35:00,0.000218,0
F00218743,N8805L,2024-02-05 18:35:00,0.000332,0
F00218744,N8813Q,2024-02-05 18:35:00,0.00222,0
F00218745,N8815L,2024-02-05 18:35:00,0.008944,0
F00218746,N8816Q,2024-02-05 18:35:00,0.000421,0
F00218747,N8826Q,2024-02-05 18:35:00,0.00156,0
F00218748,N8864H,2024-02-05 18:35:00,2.8e-05,0
F00218749,N942NN,2024-02-05 18:35:00,1.9e-05,0
F00218750,N829NN,2024-02-05 18:36:00,2e-05,0
F00218751,N915AT,2024-02-05 18:36:00,1.1e-05,0
F00218752,N320US,2024-02-05 18:37:00,3.6e-05,0
F00218753,N915US,2024-02-05 18:37:00,0.000128,0
F00218754,N981NN,2024-02-05 18:37:00,9e-06,0
F00218755,N9013A,2024-02-05 18:38:00,3.5e-05,0
F00218756,N135SY,2024-02-05 18:40:00,0.039224,0
F00218757,N166NN,2024-02-05 18:40:00,0.001207,0
F00218758,N173SY,2024-02-05 18:40:00,0.000157,0
F00218759,N189SY,2024-02-05 18:40:00,0.012478,0
F00218760,N219WN,2024-02-05 18:40:00,0.002337,0
F00218761,N317DN,2024-02-05 18:40:00,0.000488,0
F00218762,N322NB,2024-02-05 18:40:00,0.000392,0
F00218763,N343NW,2024-02-05 18:40:00,0.000308,0
F00218764,N394DL,2024-02-05 18:40:00,7.2e-05,0
F00218765,N402SY,2024-02-05 18:40:00,0.038912,0
F00218766,N496WN,2024-02-05 18:40:00,0.017362,0
F00218767,N502DX,2024-02-05 18:40:00,0.000139,0
F00218768,N540UW,2024-02-05 18:40:00,4.7e-05,0
F00218769,N556UW,2024-02-05 18:40:00,0.000219,0
F00218770,N709SK,2024-02-05 18:40:00,0.01132,0
F00218771,N762SW,2024-02-05 18:40:00,0.021684,0
F00218772,N7828A,2024-02-05 18:40:00,3.3e-05,0
F00218773,N7859B,2024-02-05 18:40:00,0.007926,0
F00218774,N7884G,2024-02-05 18:40:00,0.011936,0
F00218775,N8323C,2024-02-05 18:40:00,2.3e-05,0
F00218776,N8560Z,2024-02-05 18:40:00,3.9e-05,0
F00218777,N8638A,2024-02-05 18:40:00,4.4e-05,0
F00218778,N8761L,2024-02-05 18:40:00,0.010046,0
F00218779,N8806Q,2024-02-05 18:40:00,0.001651,0
F00218780,N8810L,2024-02-05 18:40:00,0.004238,0
F00218781,N8822Q,2024-02-05 18:40:00,0.003665,0
F00218782,N8841L,2024-02-05 18:40:00,0.000166,0
F00218783,N928AT,2024-02-05 18:40:00,4.3e-05,0
F00218784,N932WN,2024-02-05 18:40:00,0.002169,0
F00218785,N952WN,2024-02-05 18:40:00,0.001176,0
F00218786,N964WN,2024-02-05 18:40:00,0.00322,0
F00218787,N348NW,2024-02-05 18:41:00,0.000229,0
F00218788,N603AT,2024-02-05 18:43:00,0.000163,0
F00218789,N707EV,2024-02-05 18:43:00,4.2e-05,0
F00218790,N826SK,2024-02-05 18:43:00,0.001424,0
F00218791,N817DN,2024-02-05 18:44:00,0.000213,0
F00218792,N128AN,2024-02-05 18:45:00,1.1e-05,0
F00218793,N182SY,2024-02-05 18:45:00,0.02573,0
F00218794,N244WN,2024-02-05 18:45:00,0.011453,0
F00218795,N253SY,2024-02-05 18:45:00,0.002268,0
F00218796,N260WN,2024-02-05 18:45:00,0.001979,0
F00218797,N295SY,2024-02-05 18:45:00,0.00022,0
F00218798,N313DN,2024-02-05 18:45:00,0.000712,0
F00218799,N364NB,2024-02-05 18:45:00,0.000489,0
F00218800,N408SY,2024-02-05 18:45:00,0.003177,0
F00218801,N422WN,2024-02-05 18:45:00,0.003094,0
F00218802,N551WN,2024-02-05 18:45:00,0.000921,0
F00218803,N594NW,2024-02-05 18:45:00,3.8e-05,0
F00218804,N764US,2024-02-05 18:45:00,0.000291,0
F00218805,N8503A,2024-02-05 18:45:00,0.000385,0
F00218806,N8529Z,2024-02-05 18:45:00,0.030259,0
F00218807,N8532S,2024-02-05 18:45:00,5.8e-05,0
F00218808,N8621A,2024-02-05 18:45:00,0.000531,0
F00218809,N8632A,2024-02-05 18:45:00,0.002448,0
F00218810,N863NN,2024-02-05 18:45:00,1.8e-05,0
F00218811,N8641B,2024-02-05 18:45:00,0.270313,1
F00218812,N8660A,2024-02-05 18:45:00,0.000191,0
F00218813,N8719Q,2024-02-05 18:45:00,0.017631,0
F00218814,N8764Q,2024-02-05 18:45:00,0.00034,0
F00218815,N8778Q,2024-02-05 18:45:00,0.000466,0
F00218816,N8809L,2024-02-05 18:45:00,0.000144,0
F00218817,N912SW,2024-02-05 18:45:00,0.002687,0
F00218818,N914WN,2024-02-05 18:45:00,0.001413,0
F00218819,N933AM,2024-02-05 18:45:00,5.7e-05,0
F00218820,N954WN,2024-02-05 18:45:00,0.001474,0
F00218821,N972AN,2024-02-05 18:45:00,0.000269,0
F00218822,N519UW,2024-02-05 18:46:00,3.5e-05,0
F00218823,N900PC,2024-02-05 18:46:00,0.000205,0
F00218824,N318SF,2024-02-05 18:47:00,0.000275,0
F00218825,N318DU,2024-02-05 18:48:00,0.000945,0
F00218826,N451AN,2024-02-05 18:48:00,0.00029,0
F00218827,N467AL,2024-02-05 18:48:00,0.000618,0
F00218828,N959DZ,2024-02-05 18:48:00,3e-05,0
F00218829,N824SK,2024-02-05 18:49:00,5e-05,0
F00218830,N841NN,2024-02-05 18:49:00,0.001046,0
F00218831,N943SW,2024-02-05 18:49:00,0.00588,0
F00218832,N242SY,2024-02-05 18:50:00,0.523329,1
F00218833,N242WN,2024-02-05 18:50:00,4.3e-05,0
F00218834,N279WN,2024-02-05 18:50:00,0.002011,0
F00218835,N310DN,2024-02-05 18:50:00,0.000216,0
F00218836,N320SY,2024-02-05 18:50:00,0.000492,0
F00218837,N343RY,2024-02-05 18:50:00,0.000244,0
F00218838,N641CA,2024-02-05 18:50:00,0.000567,0
F00218839,N656AW,2024-02-05 18:50:00,0.000107,0
F00218840,N678DL,2024-02-05 18:50:00,1.2e-05,0
F00218841,N7744A,2024-02-05 18:50:00,0.001673,0
F00218842,N7860A,2024-02-05 18:50:00,0.065729,0
F00218843,N822DN,2024-02-05 18:50:00,0.000559,0
F00218844,N8547V,2024-02-05 18:50:00,0.002224,0
F00218845,N8580Z,2024-02-05 18:50:00,0.001999,0
F00218846,N8630B,2024-02-05 18:50:00,3.1e-05,0
F00218847,N8673F,2024-02-05 18:50:00,0.003011,0
F00218848,N8736J,2024-02-05 18:50:00,0.002559,0
F00218849,N8800L,2024-02-05 18:50:00,0.003802,0
F00218850,N8819L,2024-02-05 18:50:00,0.036839,0
F00218851,N8854Q,2024-02-05 18:50:00,0.002531,0
F00218852,N904DN,2024-02-05 18:50:00,0.000423,0
F00218853,N400AN,2024-02-05 18:51:00,1.5e-05,0
F00218854,N187US,2024-02-05 18:52:00,0.000248,0
F00218855,N194SY,2024-02-05 18:54:00,0.009456,0
F00218856,N754UW,2024-02-05 18:54:00,0.002791,0
F00218857,N972NN,2024-02-05 18:54:00,0.00013,0
F00218858,N128DU,2024-02-05 18:55:00,2.7e-05,0
F00218859,N160SY,2024-02-05 18:55:00,0.00265,0
F00218860,N195UW,2024-02-05 18:55:00,0.000243,0
F00218861,N209SY,2024-02-05 18:55:00,0.011446,0
F00218862,N246LV,2024-02-05 18:55:00,0.00284,0
F00218863,N261WN,2024-02-05 18:55:00,0.531867,1
F00218864,N281WN,2024-02-05 18:55:00,0.020237,0
F00218865,N334NB,2024-02-05 18:55:00,0.000419,0
F00218866,N404SY,2024-02-05 18:55:00,0.002455,0
F00218867,N407SY,2024-02-05 18:55:00,0.000434,0
F00218868,N437WN,2024-02-05 18:55:00,3.1e-05,0
F00218869,N455WN,2024-02-05 18:55:00,0.000319,0
F00218870,N497WN,2024-02-05 18:55:00,0.000413,0
F00218871,N543US,2024-02-05 18:55:00,0.000279,0
F00218872,N553UW,2024-02-05 18:55:00,0.000399,0
F00218873,N605UX,2024-02-05 18:55:00,0.025854,0
F00218874,N669DN,2024-02-05 18:55:00,0.00029,0
F00218875,N7752B,2024-02-05 18:55:00,0.000354,0
F00218876,N786SK,2024-02-05 18:55:00,0.244744,1
F00218877,N801AW,2024-02-05 18:55:00,3.3e-05,0
F00218878,N8537Z,2024-02-05 18:55:00,0.000165,0
F00218879,N8579Z,2024-02-05 18:55:00,0.001173,0
F00218880,N8615E,2024-02-05 18:55:00,0.000245,0
F00218881,N868DN,2024-02-05 18:55:00,0.000253,0
F00218882,N8709Q,2024-02-05 18:55:00,0.00027,0
F00218883,N8733M,2024-02-05 18:55:00,0.000213,0
F00218884,N8785L,2024-02-05 18:55:00,0.000192,0
F00218885,N8811L,2024-02-05 18:55:00,0.011322,0
F00218886,N8820L,2024-02-05 18:55:00,0.000167,0
F00218887,N8872Q,2024-02-05 18:55:00,0.000143,0
F00218888,N897DN,2024-02-05 18:55:00,3.9e-05,0
F00218889,N900DU,2024-02-05 18:55:00,0.000259,0
F00218890,N105UW,2024-02-05 18:56:00,0.000495,0
F00218891,N114UW,2024-02-05 18:56:00,0.000993,0
F00218892,N409AA,2024-02-05 18:56:00,0.000366,0
F00218893,N920US,2024-02-05 18:56:00,0.000443,0
F00218894,N982NN,2024-02-05 18:56:00,8e-05,0
F00218895,N940NN,2024-02-05 18:57:00,0.000237,0
F00218896,N980NN,2024-02-05 18:57:00,0.490811,1
F00218897,N688DL,2024-02-05 18:58:00,0.000343,0
F00218898,N855NN,2024-02-05 18:58:00,0.000218,0
F00218899,N335NW,2024-02-05 18:59:00,6.4e-05,0
F00218900,N352DN,2024-02-05 18:59:00,0.000722,0
F00218901,N3740C,2024-02-05 18:59:00,0.00023,0
F00218902,N377NW,2024-02-05 18:59:00,0.00013,0
F00218903,N556NW,2024-02-05 18:59:00,0.000319,0
F00218904,N776DE,2024-02-05 18:59:00,0.000333,0
F00218905,N205SY,2024-02-05 19:00:00,0.009778,0
F00218906,N283WN,2024-02-05 19:00:00,1.9e-05,0
F00218907,N290WN,2024-02-05 19:00:00,0.01027,0
F00218908,N291SY,2024-02-05 19:00:00,0.000204,0
F00218909,N297WN,2024-02-05 19:00:00,0.057009,0
F00218910,N362DN,2024-02-05 19:00:00,0.000482,0
F00218911,N498WN,2024-02-05 19:00:00,4.7e-05,0
F00218912,N549CA,2024-02-05 19:00:00,1.8e-05,0
F00218913,N564WN,2024-02-05 19:00:00,0.566834,1
F00218914,N603UX,2024-02-05 19:00:00,0.000172,0
F00218915,N611UX,2024-02-05 19:00:00,0.018247,0
F00218916,N612UX,2024-02-05 19:00:00,0.002866,0
F00218917,N623UX,2024-02-05 19:00:00,0.000129,0
F00218918,N7721E,2024-02-05 19:00:00,0.001684,0
F00218919,N7819A,2024-02-05 19:00:00,5.4e-05,0
F00218920,N7823A,2024-02-05 19:00:00,0.052069,0
F00218921,N7832A,2024-02-05 19:00:00,3.3e-05,0
F00218922,N800SK,2024-02-05 19:00:00,0.000176,0
F00218923,N8540V,2024-02-05 19:00:00,0.000186,0
F00218924,N8545V,2024-02-05 19:00:00,0.014427,0
F00218925,N861DN,2024-02-05 19:00:00,0.000286,0
F00218926,N8650F,2024-02-05 19:00:00,0.000183,0
F00218927,N8726H,2024-02-05 19:00:00,0.019454,0
F00218928,N8767M,2024-02-05 19:00:00,0.009581,0
F00218929,N8777Q,2024-02-05 19:00:00,0.008531,0
F00218930,N8859Q,2024-02-05 19:00:00,0.002853,0
F00218931,N8880G,2024-02-05 19:00:00,0.007773,0
F00218932,N906AA,2024-02-05 19:00:00,0.000521,0
F00218933,N165US,2024-02-05 19:02:00,0.000509,0
F00218934,N765US,2024-02-05 19:02:00,0.000224,0
F00218935,N886NN,2024-02-05 19:02:00,0.000215,0
F00218936,N960DZ,2024-02-05 19:02:00,0.000542,0
F00218937,N609UX,2024-02-05 19:03:00,0.045506,0
F00218938,N753US,2024-02-05 19:04:00,1.9e-05,0
F00218939,N989NN,2024-02-05 19:04:00,2e-05,0
F00218940,N111US,2024-02-05 19:05:00,2.4e-05,0
F00218941,N373NW,2024-02-05 19:05:00,1.5e-05,0
F00218942,N490WN,2024-02-05 19:05:00,0.015597,0
F00218943,N491WN,2024-02-05 19:05:00,0.007868,0
F00218944,N550WN,2024-02-05 19:05:00,0.00256,0
F00218945,N753EV,2024-02-05 19:05:00,0.001037,0
F00218946,N7880D,2024-02-05 19:05:00,0.019206,0
F00218947,N8517F,2024-02-05 19:05:00,0.002588,0
F00218948,N8542Z,2024-02-05 19:05:00,0.115214,1
F00218949,N8566Z,2024-02-05 19:05:00,0.007087,0
F00218950,N8570W,2024-02-05 19:05:00,2.9e-05,0
F00218951,N8684F,2024-02-05 19:05:00,7.6e-05,0
F00218952,N8694E,2024-02-05 19:05:00,3e-05,0
F00218953,N8784Q,2024-02-05 19:05:00,0.002003,0
F00218954,N8825Q,2024-02-05 19:05:00,0.021635,0
F00218955,N8844Q,2024-02-05 19:05:00,5.1e-05,0
F00218956,N894NN,2024-02-05 19:05:00,2.2e-05,0
F00218957,N914EV,2024-02-05 19:05:00,0.006086,0
F00218958,N917SW,2024-02-05 19:05:00,0.034383,0
F00218959,N934WN,2024-02-05 19:05:00,0.034194,0
F00218960,N113DQ,2024-02-05 19:07:00,0.000263,0
F00218961,N728SK,2024-02-05 19:07:00,0.004997,0
F00218962,N907AN,2024-02-05 19:08:00,0.000752,0
F00218963,N743SK,2024-02-05 19:09:00,0.351299,1
F00218964,N125AA,2024-02-05 19:10:00,0.000186,0
F00218965,N170SY,2024-02-05 19:10:00,0.000181,0
F00218966,N203WN,2024-02-05 19:10:00,0.000343,0
F00218967,N229WN,2024-02-05 19:10:00,0.026249,0
F00218968,N235WN,2024-02-05 19:10:00,0.536867,1
F00218969,N426WN,2024-02-05 19:10:00,0.003472,0
F00218970,N485WN,2024-02-05 19:10:00,0.007904,0
F00218971,N519SY,2024-02-05 19:10:00,0.00021,0
F00218972,N750UW,2024-02-05 19:10:00,3.8e-05,0
F00218973,N7751A,2024-02-05 19:10:00,0.000319,0
F00218974,N7863A,2024-02-05 19:10:00,0.008671,0
F00218975,N8549Z,2024-02-05 19:10:00,0.001796,0
F00218976,N8573Z,2024-02-05 19:10:00,9e-05,0
F00218977,N8575Z,2024-02-05 19:10:00,2.9e-05,0
F00218978,N8577Z,2024-02-05 19:10:00,0.000362,0
F00218979,N8710M,2024-02-05 19:10:00,0.00188,0
F00218980,N8713M,2024-02-05 19:10:00,3.4e-05,0
F00218981,N8802Q,2024-02-05 19:10:00,2.4e-05,0
F00218982,N8817L,2024-02-05 19:10:00,3.8e-05,0
F00218983,N904WN,2024-02-05 19:10:00,2.2e-05,0
F00218984,N954SW,2024-02-05 19:10:00,0.004794,0
F00218985,N959AN,2024-02-05 19:10:00,0.000356,0
F00218986,N964NN,2024-02-05 19:10:00,0.000289,0
F00218987,N456AN,2024-02-05 19:11:00,0.000201,0
F00218988,N773SK,2024-02-05 19:12:00,0.00109,0
F00218989,N843NN,2024-02-05 19:12:00,0.007508,0
F00218990,N213SY,2024-02-05 19:13:00,0.000478,0
F00218991,N664AW,2024-02-05 19:13:00,0.004432,0
F00218992,N730US,2024-02-05 19:13:00,0.000273,0
F00218993,N992NN,2024-02-05 19:14:00,0.000328,0
F00218994,N176DN,2024-02-05 19:15:00,0.000116,0
F00218995,N199SY,2024-02-05 19:15:00,0.000214,0
F00218996,N250WN,2024-02-05 19:15:00,0.039541,0
F00218997,N287WN,2024-02-05 19:15:00,0.018702,0
F00218998,N309DU,2024-02-05 19:15:00,0.000159,0
F00218999,N324DU,2024-02-05 19:15:00,0.028813,0
F00219000,N408WN,2024-02-05 19:15:00,3.6e-05,0
F00219001,N469WN,2024-02-05 19:15:00,0.032953,0
F00219002,N8309C,2024-02-05 19:15:00,0.001885,0
F00219003,N8515X,2024-02-05 19:15:00,0.000133,0
F00219004,N8538V,2024-02-05 19:15:00,0.001809,0
F00219005,N8539V,2024-02-05 19:15:00,0.000327,0
F00219006,N8618N,2024-02-05 19:15:00,2e-05,0
F00219007,N960NN,2024-02-05 19:15:00,0.000141,0
F00219008,N913US,2024-02-05 19:16:00,9e-06,0
F00219009,N506SY,2024-02-05 19:18:00,0.057584,0
F00219010,N502SY,2024-02-05 19:19:00,0.012952,0
F00219011,N607AT,2024-02-05 19:19:00,0.001,0
F00219012,N182UW,2024-02-05 19:20:00,0.000516,0
F00219013,N294WN,2024-02-05 19:20:00,0.027029,0
F00219014,N301SY,2024-02-05 19:20:00,0.000456,0
F00219015,N340NB,2024-02-05 19:20:00,0.000518,0
F00219016,N353DN,2024-02-05 19:20:00,0.000439,0
F00219017,N454WN,2024-02-05 19:20:00,4.8e-05,0
F00219018,N554NW,2024-02-05 19:20:00,0.000213,0
F00219019,N565WN,2024-02-05 19:20:00,0.001905,0
F00219020,N607SK,2024-02-05 19:20:00,0.000286,0
F00219021,N694DL,2024-02-05 19:20:00,0.000238,0
F00219022,N767SK,2024-02-05 19:20:00,8.2e-05,0
F00219023,N770UW,2024-02-05 19:20:00,0.000233,0
F00219024,N7725A,2024-02-05 19:20:00,0.000213,0
F00219025,N826DN,2024-02-05 19:20:00,4.9e-05,0
F00219026,N8508W,2024-02-05 19:20:00,0.000237,0
F00219027,N8535S,2024-02-05 19:20:00,0.000191,0
F00219028,N8629A,2024-02-05 19:20:00,0.000569,0
F00219029,N8689C,2024-02-05 19:20:00,2.7e-05,0
F00219030,N8837Q,2024-02-05 19:20:00,0.000208,0
F00219031,N910AU,2024-02-05 19:20:00,4.4e-05,0
F00219032,N920AT,2024-02-05 19:20:00,2.8e-05,0
F00219033,N925WN,2024-02-05 19:20:00,0.000169,0
F00219034,N937WN,2024-02-05 19:20:00,0.022338,0
F00219035,N122NN,2024-02-05 19:22:00,0.001808,0
F00219036,N802AW,2024-02-05 19:22:00,0.144702,1
F00219037,N976NN,2024-02-05 19:22:00,0.000369,0
F00219038,N935NN,2024-02-05 19:23:00,2.5e-05,0
F00219039,N772XF,2024-02-05 19:24:00,0.120297,1
F00219040,N146AA,2024-02-05 19:25:00,0.000344,0
F00219041,N204WN,2024-02-05 19:25:00,2.2e-05,0
F00219042,N214WN,2024-02-05 19:25:00,0.002093,0
F00219043,N220WN,2024-02-05 19:25:00,0.000232,0
F00219044,N291WN,2024-02-05 19:25:00,0.036965,0
F00219045,N298SY,2024-02-05 19:25:00,0.057124,0
F00219046,N3739P,2024-02-05 19:25:00,0.000203,0
F00219047,N3759,2024-02-05 19:25:00,0.000341,0
F00219048,N393DN,2024-02-05 19:25:00,0.00077,0
F00219049,N405AN,2024-02-05 19:25:00,1.4e-05,0
F00219050,N479CA,2024-02-05 19:25:00,0.001998,0
F00219051,N583UW,2024-02-05 19:25:00,0.000101,0
F00219052,N7875A,2024-02-05 19:25:00,0.001526,0
F00219053,N8328A,2024-02-05 19:25:00,0.000457,0
F00219054,N8583Z,2024-02-05 19:25:00,0.00014,0
F00219055,N8651A,2024-02-05 19:25:00,0.000259,0
F00219056,N8756S,2024-02-05 19:25:00,0.000281,0
F00219057,N892AT,2024-02-05 19:25:00,0.000403,0
F00219058,N9021H,2024-02-05 19:25:00,0.000259,0
F00219059,N950WN,2024-02-05 19:25:00,0.002238,0
F00219060,N966AT,2024-02-05 19:25:00,0.000271,0
F00219061,N967WN,2024-02-05 19:25:00,0.513476,1
F00219062,N173US,2024-02-05 19:26:00,0.000288,0
F00219063,N740UW,2024-02-05 19:26:00,4.2e-05,0
F00219064,N873NN,2024-02-05 19:27:00,5.7e-05,0
F00219065,N958DZ,2024-02-05 19:27:00,0.00043,0
F00219066,N998AN,2024-02-05 19:27:00,0.000602,0
F00219067,N952AA,2024-02-05 19:28:00,9e-06,0
F00219068,N961NN,2024-02-05 19:28:00,2e-05,0
F00219069,N987AM,2024-02-05 19:28:00,0.000348,0
F00219070,N828AW,2024-02-05 19:29:00,0.060374,0
F00219071,N974AN,2024-02-05 19:29:00,4.7e-05,0
F00219072,N109SY,2024-02-05 19:30:00,0.006945,0
F00219073,N111NG,2024-02-05 19:30:00,0.000398,0
F00219074,N121DZ,2024-02-05 19:30:00,2.6e-05,0
F00219075,N170PQ,2024-02-05 19:30:00,0.000218,0
F00219076,N186SY,2024-02-05 19:30:00,0.011088,0
F00219077,N191SY,2024-02-05 19:30:00,0.000338,0
F00219078,N330DX,2024-02-05 19:30:00,0.000529,0
F00219079,N332DN,2024-02-05 19:30:00,0.000346,0
F00219080,N341SV,2024-02-05 19:30:00,4.7e-05,0
F00219081,N410WN,2024-02-05 19:30:00,0.002131,0
F00219082,N429WN,2024-02-05 19:30:00,0.000188,0
F00219083,N436WN,2024-02-05 19:30:00,0.003241,0
F00219084,N442AN,2024-02-05 19:30:00,0.000399,0
F00219085,N458WN,2024-02-05 19:30:00,7.7e-05,0
F00219086,N538US,2024-02-05 19:30:00,0.000241,0
F00219087,N567WN,2024-02-05 19:30:00,0.21691,1
F00219088,N588NW,2024-02-05 19:30:00,0.000373,0
F00219089,N6706Q,2024-02-05 19:30:00,0.000258,0
F00219090,N756US,2024-02-05 19:30:00,0.001341,0
F00219091,N774SK,2024-02-05 19:30:00,0.000914,0
F00219092,N8502Z,2024-02-05 19:30:00,0.001834,0
F00219093,N852DN,2024-02-05 19:30:00,0.000179,0
