line_id,order_id,sku,placed_at,risk_score,hold
L00423525,530859,22086,2010-11-04 14:56:00,0.036009,0
L00423526,530859,85123A,2010-11-04 14:56:00,0.043126,0
L00423528,530885,22332,2010-11-04 15:07:00,0.008213,0
L00423529,530885,21094,2010-11-04 15:07:00,0.006611,0
L00423530,530885,21988,2010-11-04 15:07:00,0.008197,0
L00423531,530885,17003,2010-11-04 15:07:00,0.008194,0
L00423532,530885,22568,2010-11-04 15:07:00,0.00862,0
L00423533,530885,22569,2010-11-04 15:07:00,0.008301,0
L00423534,530885,22750,2010-11-04 15:07:00,0.010778,0
L00423535,530885,22751,2010-11-04 15:07:00,0.008131,0
L00423536,530885,22749,2010-11-04 15:07:00,0.007845,0
L00423537,530885,22570,2010-11-04 15:07:00,0.010054,0
L00423538,530885,22333,2010-11-04 15:07:00,0.017539,0
L00423539,530885,22983,2010-11-04 15:07:00,0.008377,0
L00423540,530885,21987,2010-11-04 15:07:00,0.008226,0
L00423541,530885,21977,2010-11-04 15:07:00,0.007205,0
L00423542,530885,21212,2010-11-04 15:07:00,0.01168,0
L00423543,530885,21975,2010-11-04 15:07:00,0.006425,0
L00423544,530885,22580,2010-11-04 15:07:00,0.061481,0
L00423545,530885,22147,2010-11-04 15:07:00,0.009694,0
L00423546,530885,21213,2010-11-04 15:07:00,0.00633,0
L00423547,530885,22150,2010-11-04 15:07:00,0.006948,0
L00423548,530885,21830,2010-11-04 15:07:00,0.010839,0
L00423549,530885,22037,2010-11-04 15:07:00,0.006615,0
L00423550,530885,21086,2010-11-04 15:07:00,0.006902,0
L00423551,530885,22149,2010-11-04 15:07:00,0.011602,0
L00423552,530894,21186,2010-11-04 15:10:00,0.020718,0
L00423590,530904,16235,2010-11-04 15:24:00,0.016554,0
L00423591,530904,21648,2010-11-04 15:24:00,0.029593,0
L00423592,530904,22753,2010-11-04 15:24:00,0.018515,0
L00423593,530904,22755,2010-11-04 15:24:00,0.017836,0
L00423594,530904,22423,2010-11-04 15:24:00,0.081783,1
L00423595,530904,21830,2010-11-04 15:24:00,0.024631,0
L00423596,530904,22697,2010-11-04 15:24:00,0.046717,0
L00423597,530904,22699,2010-11-04 15:24:00,0.04521,0
L00423598,530904,22418,2010-11-04 15:24:00,0.052257,0
L00423599,530905,22114,2010-11-04 15:30:00,0.015567,0
L00423600,530905,22632,2010-11-04 15:30:00,0.0212,0
L00423601,530905,22633,2010-11-04 15:30:00,0.015713,0
L00423602,530905,84030E,2010-11-04 15:30:00,0.007986,0
L00423603,530905,22867,2010-11-04 15:30:00,0.011734,0
L00423604,530905,85099B,2010-11-04 15:30:00,0.021217,0
L00423605,530905,22112,2010-11-04 15:30:00,0.014286,0
L00423606,530905,22834,2010-11-04 15:30:00,0.012548,0
L00423607,530905,22111,2010-11-04 15:30:00,0.017422,0
L00423608,530905,21485,2010-11-04 15:30:00,0.0117,0
L00423609,530905,21486,2010-11-04 15:30:00,0.007673,0
L00423610,530905,21479,2010-11-04 15:30:00,0.011055,0
L00423611,530905,21484,2010-11-04 15:30:00,0.012031,0
L00423612,530905,22866,2010-11-04 15:30:00,0.016658,0
L00423613,530905,22865,2010-11-04 15:30:00,0.017121,0
L00423614,530905,22837,2010-11-04 15:30:00,0.009502,0
L00423615,530905,22835,2010-11-04 15:30:00,0.011583,0
L00423616,530905,22110,2010-11-04 15:30:00,0.007723,0
L00423662,530908,15056N,2010-11-04 15:51:00,0.013083,0
L00423663,530908,20679,2010-11-04 15:51:00,0.017237,0
L00423664,530909,48187,2010-11-04 15:55:00,0.016453,0
L00423665,530909,48188,2010-11-04 15:55:00,0.014762,0
L00423666,530909,21523,2010-11-04 15:55:00,0.012004,0
L00423667,530909,22690,2010-11-04 15:55:00,0.014275,0
L00423668,530909,22692,2010-11-04 15:55:00,0.013137,0
L00423674,530912,22603,2010-11-04 15:58:00,0.014178,0
L00423675,530912,22602,2010-11-04 15:58:00,0.013505,0
L00423676,530912,22601,2010-11-04 15:58:00,0.010764,0
L00423677,530912,22600,2010-11-04 15:58:00,0.017942,0
L00423678,530912,22595,2010-11-04 15:58:00,0.010867,0
L00423679,530912,22594,2010-11-04 15:58:00,0.010483,0
L00423680,530912,22589,2010-11-04 15:58:00,0.010982,0
L00423681,530912,22577,2010-11-04 15:58:00,0.011133,0
L00423682,530912,85066,2010-11-04 15:58:00,0.022956,0
L00423683,530912,22737,2010-11-04 15:58:00,0.011972,0
L00423684,530912,22735,2010-11-04 15:58:00,0.012236,0
L00423685,530912,22810,2010-11-04 15:58:00,0.011301,0
L00423686,530912,22593,2010-11-04 15:58:00,0.010458,0
L00423687,530912,22578,2010-11-04 15:58:00,0.011244,0
L00423688,530912,22581,2010-11-04 15:58:00,0.01085,0
L00423689,530912,22809,2010-11-04 15:58:00,0.0114,0
L00423690,530912,22470,2010-11-04 15:58:00,0.02197,0
L00423691,530912,22078,2010-11-04 15:58:00,0.016784,0
L00423692,530912,22079,2010-11-04 15:58:00,0.009278,0
L00423693,530912,84352,2010-11-04 15:58:00,0.022032,0
L00423694,530912,85114B,2010-11-04 15:58:00,0.009637,0
L00423695,530912,85114C,2010-11-04 15:58:00,0.010301,0
L00423696,530912,22689,2010-11-04 15:58:00,0.010265,0
L00423697,530912,22086,2010-11-04 15:58:00,0.026106,0
L00423698,530912,22112,2010-11-04 15:58:00,0.016679,0
L00423699,530912,22114,2010-11-04 15:58:00,0.018086,0
L00423700,530912,47570B,2010-11-04 15:58:00,0.008075,0
L00423701,530912,71038,2010-11-04 15:58:00,0.015325,0
L00423702,530912,22173,2010-11-04 15:58:00,0.011174,0
L00423703,530912,22579,2010-11-04 15:58:00,0.011139,0
L00423704,530912,20956,2010-11-04 15:58:00,0.010507,0
L00423705,530912,22739,2010-11-04 15:58:00,0.014804,0
L00423706,530912,21755,2010-11-04 15:58:00,0.016705,0
L00423707,530912,82484,2010-11-04 15:58:00,0.01684,0
L00423708,530912,21172,2010-11-04 15:58:00,0.011056,0
L00423709,530912,21181,2010-11-04 15:58:00,0.015847,0
L00423710,530912,22169,2010-11-04 15:58:00,0.056805,0
L00423711,530912,21870,2010-11-04 15:58:00,0.02097,0
L00423712,530912,21463,2010-11-04 15:58:00,0.032552,0
L00423713,530912,21464,2010-11-04 15:58:00,0.015159,0
L00423714,530912,21742,2010-11-04 15:58:00,0.009733,0
L00423715,530912,22767,2010-11-04 15:58:00,0.040735,0
L00423716,530912,22768,2010-11-04 15:58:00,0.097677,1
L00423717,530912,82482,2010-11-04 15:58:00,0.019575,0
L00423718,530912,82494L,2010-11-04 15:58:00,0.017765,0
L00423719,530912,22796,2010-11-04 15:58:00,0.035632,0
L00423720,530912,21556,2010-11-04 15:58:00,0.025719,0
L00423721,530912,22766,2010-11-04 15:58:00,0.068033,0
L00423722,530912,47559B,2010-11-04 15:58:00,0.011283,0
L00423723,530912,21754,2010-11-04 15:58:00,0.020387,0
L00423724,530912,21232,2010-11-04 15:58:00,0.041845,0
L00423725,530912,22646,2010-11-04 15:58:00,0.037019,0
L00423726,530912,22645,2010-11-04 15:58:00,0.014525,0
L00423727,530912,22644,2010-11-04 15:58:00,0.022505,0
L00423728,530912,22055,2010-11-04 15:58:00,0.017223,0
L00423729,530912,22090,2010-11-04 15:58:00,0.012309,0
L00423730,530912,21231,2010-11-04 15:58:00,0.028372,0
L00423731,530912,48194,2010-11-04 15:58:00,0.010154,0
L00423732,530912,22366,2010-11-04 15:58:00,0.008194,0
L00423733,530912,48138,2010-11-04 15:58:00,0.013888,0
L00423734,530912,48185,2010-11-04 15:58:00,0.00956,0
L00423735,530912,47580,2010-11-04 15:58:00,0.011713,0
L00423736,530912,47566B,2010-11-04 15:58:00,0.012668,0
L00423896,530921,22602,2010-11-04 16:36:00,0.009285,0
L00423897,530921,22600,2010-11-04 16:36:00,0.012353,0
L00423898,530921,21411,2010-11-04 16:36:00,0.007535,0
L00423899,530921,22508,2010-11-04 16:36:00,0.011109,0
L00423900,530921,22577,2010-11-04 16:36:00,0.007648,0
L00423901,530921,22111,2010-11-04 16:36:00,0.016111,0
L00423902,530921,22112,2010-11-04 16:36:00,0.013208,0
L00423903,530921,22835,2010-11-04 16:36:00,0.010974,0
L00423904,530921,22837,2010-11-04 16:36:00,0.008998,0
L00423905,530921,22578,2010-11-04 16:36:00,0.007725,0
L00423906,530921,22114,2010-11-04 16:36:00,0.013169,0
L00423907,530921,22581,2010-11-04 16:36:00,0.007454,0
L00423908,530921,22573,2010-11-04 16:36:00,0.007468,0
L00423909,530921,22574,2010-11-04 16:36:00,0.007537,0
L00423910,530921,22576,2010-11-04 16:36:00,0.007765,0
L00423911,530921,22335,2010-11-04 16:36:00,0.014011,0
L00423912,530921,22336,2010-11-04 16:36:00,0.010544,0
L00423913,530921,22338,2010-11-04 16:36:00,0.032972,0
L00423914,530921,22470,2010-11-04 16:36:00,0.015323,0
L00423915,530921,22694,2010-11-04 16:36:00,0.010072,0
L00423916,530921,22579,2010-11-04 16:36:00,0.007653,0
L00423926,530923,21870,2010-11-04 16:46:00,0.015728,0
L00423927,530923,21669,2010-11-04 16:46:00,0.007438,0
L00423928,530923,21668,2010-11-04 16:46:00,0.00806,0
L00423929,530923,21843,2010-11-04 16:46:00,0.034671,0
L00423930,530923,21876,2010-11-04 16:46:00,0.011597,0
L00423931,530923,21874,2010-11-04 16:46:00,0.014229,0
L00423932,530923,22795,2010-11-04 16:46:00,0.148045,1
L00423933,530923,84509A,2010-11-04 16:46:00,0.006657,0
L00423934,530923,84510A,2010-11-04 16:46:00,0.007035,0
L00423935,530923,22077,2010-11-04 16:46:00,0.013151,0
L00423936,530923,48187,2010-11-04 16:46:00,0.009099,0
L00423937,530923,22689,2010-11-04 16:46:00,0.008256,0
L00423938,530923,22423,2010-11-04 16:46:00,0.062696,0
L00423939,530923,21754,2010-11-04 16:46:00,0.016666,0
L00423940,530923,22083,2010-11-04 16:46:00,0.010642,0
L00423945,530925,22198,2010-11-04 16:50:00,0.039913,0
L00423946,530925,22197,2010-11-04 16:50:00,0.020954,0
L00423947,530925,22627,2010-11-04 16:50:00,0.008722,0
L00423948,530925,21172,2010-11-04 16:50:00,0.010603,0
L00423949,530925,22692,2010-11-04 16:50:00,0.009246,0
L00423950,530925,48184,2010-11-04 16:50:00,0.010455,0
L00423951,530925,47599A,2010-11-04 16:50:00,0.008826,0
L00423952,530925,22089,2010-11-04 16:50:00,0.010678,0
L00423953,530925,22087,2010-11-04 16:50:00,0.009455,0
L00423954,530925,22128,2010-11-04 16:50:00,0.010214,0
L00423955,530925,47599B,2010-11-04 16:50:00,0.008895,0
L00423956,530925,22300,2010-11-04 16:50:00,0.01802,0
L00423957,530925,22380,2010-11-04 16:50:00,0.01084,0
L00423958,530925,48111,2010-11-04 16:50:00,0.008197,0
L00423959,530925,22301,2010-11-04 16:50:00,0.018498,0
L00423960,530925,22086,2010-11-04 16:50:00,0.025069,0
L00423961,530925,22333,2010-11-04 16:50:00,0.024098,0
L00423962,530925,20750,2010-11-04 16:50:00,0.010399,0
L00423967,530925,16161P,2010-11-04 16:50:00,0.00841,0
L00423969,530925,22381,2010-11-04 16:50:00,0.009569,0
L00423970,530925,22377,2010-11-04 16:50:00,0.011537,0
L00423971,530925,21430,2010-11-04 16:50:00,0.013145,0
L00423972,530925,21428,2010-11-04 16:50:00,0.011205,0
L00423973,530925,22420,2010-11-04 16:50:00,0.010038,0
L00423974,530925,22386,2010-11-04 16:50:00,0.025325,0
L00423975,530927,22662,2010-11-04 16:51:00,0.009394,0
L00423976,530927,22382,2010-11-04 16:51:00,0.010444,0
L00423977,530927,20725,2010-11-04 16:51:00,0.022906,0
L00423978,530927,21891,2010-11-04 16:51:00,0.040984,0
L00423979,530927,22533,2010-11-04 16:51:00,0.00732,0
L00423980,530927,22529,2010-11-04 16:51:00,0.008115,0
L00423981,530927,22530,2010-11-04 16:51:00,0.006888,0
L00423982,530927,22535,2010-11-04 16:51:00,0.010424,0
L00423983,530927,20728,2010-11-04 16:51:00,0.01406,0
L00423984,530927,22536,2010-11-04 16:51:00,0.015926,0
L00423985,530927,22532,2010-11-04 16:51:00,0.007849,0
L00423986,530927,22384,2010-11-04 16:51:00,0.019492,0
L00423987,530927,22191,2010-11-04 16:51:00,0.008347,0
L00423988,530927,22112,2010-11-04 16:51:00,0.012228,0
L00423989,530927,22114,2010-11-04 16:51:00,0.013131,0
L00423990,530927,21488,2010-11-04 16:51:00,0.006714,0
L00423991,530927,84755,2010-11-04 16:51:00,0.014169,0
L00423992,530927,22192,2010-11-04 16:51:00,0.01674,0
L00423993,530927,22620,2010-11-04 16:51:00,0.049826,0
L00423994,530927,22644,2010-11-04 16:51:00,0.016173,0
L00423995,530927,22645,2010-11-04 16:51:00,0.010414,0
L00423996,530927,84944,2010-11-04 16:51:00,0.107535,1
L00423997,530927,35400,2010-11-04 16:51:00,0.078039,0
L00423998,530927,71477,2010-11-04 16:51:00,0.03905,0
L00423999,530927,21890,2010-11-04 16:51:00,0.025171,0
L00424000,530927,22439,2010-11-04 16:51:00,0.023753,0
L00424001,530927,21892,2010-11-04 16:51:00,0.008074,0
L00424002,530927,21810,2010-11-04 16:51:00,0.007558,0
L00424003,530927,85152,2010-11-04 16:51:00,0.009648,0
L00424004,530927,21811,2010-11-04 16:51:00,0.007393,0
L00424005,530927,21809,2010-11-04 16:51:00,0.007596,0
L00424006,530927,21801,2010-11-04 16:51:00,0.007295,0
L00424007,530927,21824,2010-11-04 16:51:00,0.007423,0
L00424008,530927,21016,2010-11-04 16:51:00,0.007487,0
L00424009,530927,21169,2010-11-04 16:51:00,0.008373,0
L00424010,530927,22627,2010-11-04 16:51:00,0.006599,0
L00424011,530927,84562A,2010-11-04 16:51:00,0.012588,0
L00424012,530927,20728,2010-11-04 16:51:00,0.01406,0
L00424013,530927,21470,2010-11-04 16:51:00,0.006462,0
L00424014,530927,21469,2010-11-04 16:51:00,0.0068,0
L00424015,530927,21466,2010-11-04 16:51:00,0.006564,0
L00424016,530927,21018,2010-11-04 16:51:00,0.008893,0
L00424017,530927,22077,2010-11-04 16:51:00,0.012328,0
L00424018,530927,85049G,2010-11-04 16:51:00,0.008369,0
L00424019,530927,21181,2010-11-04 16:51:00,0.011059,0
L00424020,530927,21908,2010-11-04 16:51:00,0.007556,0
L00424021,530927,22909,2010-11-04 16:51:00,0.013245,0
L00424022,530927,22561,2010-11-04 16:51:00,0.024022,0
L00424023,530927,85150,2010-11-04 16:51:00,0.008523,0
L00424024,530927,37474,2010-11-04 16:51:00,0.007379,0
L00424025,530927,22081,2010-11-04 16:51:00,0.006762,0
L00424026,530927,22082,2010-11-04 16:51:00,0.007323,0
L00424027,530927,22080,2010-11-04 16:51:00,0.006421,0
L00424028,530927,22078,2010-11-04 16:51:00,0.011896,0
L00424029,530927,22139,2010-11-04 16:51:00,0.02386,0
L00424116,530939,21181,2010-11-04 17:37:00,0.05417,0
L00424243,530952,22764,2010-11-04 18:40:00,0.010605,0
L00424244,530952,22423,2010-11-04 18:40:00,0.070895,0
L00424245,530952,84968C,2010-11-04 18:40:00,0.014219,0
L00424246,530952,21667,2010-11-04 18:40:00,0.043866,0
L00424247,530952,22833,2010-11-04 18:40:00,0.010401,0
L00424248,530952,22769,2010-11-04 18:40:00,0.04536,0
L00424249,530952,84968F,2010-11-04 18:40:00,0.013864,0
L00424250,530952,82484,2010-11-04 18:40:00,0.015858,0
L00424311,530957,21484,2010-11-04 18:53:00,0.01082,0
L00424312,530957,21967,2010-11-04 18:53:00,0.006633,0
L00424313,530957,21981,2010-11-04 18:53:00,0.006742,0
L00424314,530957,22800,2010-11-04 18:53:00,0.009415,0
L00424315,530957,21986,2010-11-04 18:53:00,0.008344,0
L00424316,530957,21481,2010-11-04 18:53:00,0.008944,0
L00424317,530957,22798,2010-11-04 18:53:00,0.028728,0
L00424318,530957,22615,2010-11-04 18:53:00,0.007891,0
L00424319,530957,22835,2010-11-04 18:53:00,0.010361,0
L00424320,530957,21519,2010-11-04 18:53:00,0.006465,0
L00424321,530957,22112,2010-11-04 18:53:00,0.012432,0
L00424322,530957,22111,2010-11-04 18:53:00,0.015168,0
L00424323,530957,22752,2010-11-04 18:53:00,0.20184,1
L00424324,530957,21725,2010-11-04 18:53:00,0.007222,0
L00424325,530957,21719,2010-11-04 18:53:00,0.007809,0
L00424326,530957,84558A,2010-11-04 18:53:00,0.011719,0
L00424327,530957,20750,2010-11-04 18:53:00,0.007979,0
L00424328,530957,22242,2010-11-04 18:53:00,0.009661,0
L00424329,530957,21422,2010-11-04 18:53:00,0.007836,0
L00424330,530957,22114,2010-11-04 18:53:00,0.013288,0
L00424331,530957,22420,2010-11-04 18:53:00,0.007798,0
L00424332,530957,21421,2010-11-04 18:53:00,0.007373,0
L00424333,530957,22419,2010-11-04 18:53:00,0.007447,0
L00424336,530957,82494L,2010-11-04 18:53:00,0.013403,0
L00424337,530957,82482,2010-11-04 18:53:00,0.015042,0
L00424338,530957,82486,2010-11-04 18:53:00,0.036979,0
L00424339,530957,82483,2010-11-04 18:53:00,0.079707,0
L00424340,530957,22421,2010-11-04 18:53:00,0.010048,0
L00424341,530957,21754,2010-11-04 18:53:00,0.015007,0
L00424342,530957,21755,2010-11-04 18:53:00,0.012285,0
L00424343,530957,22365,2010-11-04 18:53:00,0.006269,0
L00424344,530957,21735,2010-11-04 18:53:00,0.574373,1
L00424345,530957,84949,2010-11-04 18:53:00,0.056729,0
L00424346,530957,84946,2010-11-04 18:53:00,0.014135,0
L00424347,530957,21326,2010-11-04 18:53:00,0.010268,0
L00424348,530957,22792,2010-11-04 18:53:00,0.009509,0
L00424349,530957,84050,2010-11-04 18:53:00,0.012973,0
L00424350,530957,21700,2010-11-04 18:53:00,0.00755,0
L00424351,530957,22423,2010-11-04 18:53:00,0.055406,0
L00424352,530957,21870,2010-11-04 18:53:00,0.015172,0
L00424353,530957,21874,2010-11-04 18:53:00,0.013726,0
L00424354,530957,20886,2010-11-04 18:53:00,0.006674,0
L00424355,530958,22114,2010-11-04 18:54:00,0.00928,0
L00424356,530958,84029E,2010-11-04 18:54:00,0.00626,0
L00424357,530958,22865,2010-11-04 18:54:00,0.010105,0
L00424358,530958,22834,2010-11-04 18:54:00,0.008013,0
L00424359,530958,20821,2010-11-04 18:54:00,0.006038,0
L00424360,530958,21982,2010-11-04 18:54:00,0.004729,0
L00424361,530958,21981,2010-11-04 18:54:00,0.004809,0
L00424362,530958,20820,2010-11-04 18:54:00,0.007228,0
L00424363,530958,21985,2010-11-04 18:54:00,0.018013,0
L00424364,530958,21488,2010-11-04 18:54:00,0.005043,0
L00424365,530958,22111,2010-11-04 18:54:00,0.010819,0
L00424366,530958,22835,2010-11-04 18:54:00,0.007216,0
L00424367,530958,22633,2010-11-04 18:54:00,0.012464,0
L00424368,530958,22632,2010-11-04 18:54:00,0.01683,0
L00424369,530958,84992,2010-11-04 18:54:00,0.006059,0
L00424370,530958,22645,2010-11-04 18:54:00,0.007756,0
L00424371,530958,21231,2010-11-04 18:54:00,0.014737,0
L00424372,530958,84029E,2010-11-04 18:54:00,0.006677,0
L00424373,530958,21479,2010-11-04 18:54:00,0.007081,0
L00424374,530958,21977,2010-11-04 18:54:00,0.005704,0
L00424375,530958,21481,2010-11-04 18:54:00,0.006511,0
L00424376,530959,71459,2010-11-04 18:56:00,0.020095,0
L00424377,530959,22189,2010-11-04 18:56:00,0.007922,0
L00424378,530959,82583,2010-11-04 18:56:00,0.007425,0
L00424379,530959,21135,2010-11-04 18:56:00,0.010491,0
L00424380,530959,21114,2010-11-04 18:56:00,0.006167,0
L00424381,530959,21407,2010-11-04 18:56:00,0.005135,0
L00424382,530959,85062,2010-11-04 18:56:00,0.008064,0
L00424383,530959,84755,2010-11-04 18:56:00,0.012197,0
L00424384,530959,22427,2010-11-04 18:56:00,0.009177,0
L00424385,530959,22845,2010-11-04 18:56:00,0.006702,0
L00424386,530959,22844,2010-11-04 18:56:00,0.013487,0
L00424387,530959,22173,2010-11-04 18:56:00,0.006578,0
L00424388,530959,84406B,2010-11-04 18:56:00,0.009607,0
L00424389,530959,22776,2010-11-04 18:56:00,0.078108,0
L00424390,530959,22487,2010-11-04 18:56:00,0.01239,0
L00424391,530960,21899,2010-11-04 18:57:00,0.00475,0
L00424392,530960,21232,2010-11-04 18:57:00,0.022534,0
L00424393,530960,22725,2010-11-04 18:57:00,0.009416,0
L00424394,530960,22730,2010-11-04 18:57:00,0.008568,0
L00424395,530960,22727,2010-11-04 18:57:00,0.009797,0
L00424396,530960,22728,2010-11-04 18:57:00,0.015144,0
L00424397,530960,35001G,2010-11-04 18:57:00,0.006481,0
L00424398,530960,21900,2010-11-04 18:57:00,0.005038,0
L00424399,530960,22729,2010-11-04 18:57:00,0.008965,0
L00424400,530960,21901,2010-11-04 18:57:00,0.004883,0
L00424401,530960,22851,2010-11-04 18:57:00,0.008205,0
L00424402,530960,20754,2010-11-04 18:57:00,0.0071,0
L00424403,530960,20748,2010-11-04 18:57:00,0.005046,0
L00424404,530960,20830,2010-11-04 18:57:00,0.03991,0
L00424405,530960,20831,2010-11-04 18:57:00,0.006959,0
L00424406,530960,22851,2010-11-04 18:57:00,0.008205,0
L00424407,530960,22076,2010-11-04 18:57:00,0.005379,0
L00424408,530960,22074,2010-11-04 18:57:00,0.00568,0
L00424409,530960,37501,2010-11-04 18:57:00,0.007706,0
L00424410,530960,21902,2010-11-04 18:57:00,0.004978,0
L00424411,530960,37500,2010-11-04 18:57:00,0.004841,0
L00424412,530961,22178,2010-11-04 19:03:00,0.026231,0
L00424413,530961,22149,2010-11-04 19:03:00,0.017834,0
L00424414,530961,22130,2010-11-04 19:03:00,0.014374,0
L00424415,530961,22560,2010-11-04 19:03:00,0.012185,0
L00424445,530963,62018,2010-11-04 19:23:00,0.024816,0
L00424603,530968,22950,2010-11-05 09:04:00,0.039358,0
L00424754,530974,22158,2010-11-05 10:15:00,0.048348,0
L00424755,530974,22575,2010-11-05 10:15:00,0.046299,0
L00424756,530974,85048,2010-11-05 10:15:00,0.122976,1
L00424757,530974,21324,2010-11-05 10:15:00,0.033923,0
L00424758,530974,84946,2010-11-05 10:15:00,0.03954,0
L00424759,530974,21821,2010-11-05 10:15:00,0.023211,0
L00424760,530974,21016,2010-11-05 10:15:00,0.023966,0
L00424761,530974,21821,2010-11-05 10:15:00,0.023211,0
L00424762,530974,21820,2010-11-05 10:15:00,0.022806,0
L00424763,530974,21014,2010-11-05 10:15:00,0.026917,0
L00424764,530974,21015,2010-11-05 10:15:00,0.027605,0
L00424765,530974,22158,2010-11-05 10:15:00,0.048348,0
L00424793,530978,22113,2010-11-05 10:39:00,0.009112,0
L00424794,530978,21928,2010-11-05 10:39:00,0.012054,0
L00424795,530978,84970L,2010-11-05 10:39:00,0.007618,0
L00424796,530978,85123A,2010-11-05 10:39:00,0.044232,0
L00424797,530978,21900,2010-11-05 10:39:00,0.007493,0
L00424798,530978,22189,2010-11-05 10:39:00,0.012449,0
L00424799,530978,22766,2010-11-05 10:39:00,0.057526,0
L00424800,530978,22768,2010-11-05 10:39:00,0.080752,1
L00424801,530980,22952,2010-11-05 10:52:00,0.027699,0
L00424802,530980,22295,2010-11-05 10:52:00,0.025002,0
L00424803,530980,22294,2010-11-05 10:52:00,0.063867,0
L00424804,530980,22595,2010-11-05 10:52:00,0.01964,0
L00424805,530980,21931,2010-11-05 10:52:00,0.043132,0
L00424806,530980,10002,2010-11-05 10:52:00,0.029155,0
L00424807,530980,22739,2010-11-05 10:52:00,0.026563,0
L00424808,530980,21928,2010-11-05 10:52:00,0.029752,0
L00424809,530980,20718,2010-11-05 10:52:00,0.023072,0
L00424810,530980,20914,2010-11-05 10:52:00,0.037569,0
L00424811,530980,22193,2010-11-05 10:52:00,0.034591,0
