line_id,f_hour,f_dow,f_month,f_week,f_is_weekend,f_days_since_epoch,f_basket_lines,f_basket_units,f_basket_value,f_line_share,f_sku_age_days,f_sku_is_new,f_sku_orders,f_sku_units,f_sku_mean_price,f_account_tenure_days,f_account_known,f_acct_orders,f_acct_units,f_rate_sku,f_rate_market,f_sku_price_dispersion,f_seasonal,f_sku_velocity,f_sku_price_range,f_peak_month,f_in_peak_month,f_basket_distinct_skus,f_basket_max_line_share,f_basket_mean_line_value,f_price_vs_sku_mean,f_price_vs_market_mean,f_sku_days_since_trade,f_account_days_since_order,f_acct_prior_returns,f_sku_prior_returns,f_acct_return_rate,f_sku_trade_days,f_account_order_gap,f_segment
L00414961,11,0,11,44,0,0,335,712.0,3056.07,0.000278,334.0,0,57.0,708.0,0.819123,-1.0,0,0.0,0.0,0.006332,0.022891,0.03409,0.020073,1.959599,0.43,8.0,0,335.0,0.102527,9.122597,1.037695,0.205619,6.0,-1.0,0.0,0.0,0.024377,51.0,92.509733,3
L00414962,11,0,11,44,0,0,335,712.0,3056.07,0.001374,332.0,0,43.0,394.0,0.507907,-1.0,0,0.0,0.0,0.007739,0.022891,0.139016,0.020073,1.173556,0.42,8.0,0,335.0,0.102527,9.122597,1.653846,0.2032,12.0,-1.0,0.0,0.0,0.024377,38.0,92.509733,3
L00414963,11,0,11,44,0,0,335,712.0,3056.07,0.001257,334.0,0,320.0,9989.0,0.669844,-1.0,0,0.0,0.0,0.010257,0.022891,0.225988,0.020073,27.229859,1.73,8.0,0,335.0,0.102527,9.122597,1.910893,0.309638,0.0,-1.0,0.0,3.0,0.024377,182.0,92.509733,3
L00414964,11,0,11,44,0,0,335,712.0,3056.07,0.001675,335.0,0,482.0,14146.0,0.637158,-1.0,0,0.0,0.0,0.004955,0.022891,0.175509,0.020073,39.107606,1.73,8.0,0,335.0,0.102527,9.122597,2.008922,0.309638,0.0,-1.0,0.0,2.0,0.024377,231.0,92.509733,3
L00414965,11,0,11,44,0,0,335,712.0,3056.07,0.001931,46.0,0,195.0,2526.0,3.113231,-1.0,0,0.0,0.0,0.020872,0.022891,0.39239,0.020073,34.098438,6.95,8.0,0,335.0,0.102527,9.122597,0.947569,0.713618,0.0,-1.0,0.0,4.0,0.024377,60.0,92.509733,3
L00414966,11,0,11,44,0,0,335,712.0,3056.07,0.000543,332.0,0,15.0,62.0,1.803333,-1.0,0,0.0,0.0,0.01393,0.022891,0.424444,0.020073,0.16875,3.01,8.0,0,335.0,0.102527,9.122597,0.920518,0.401561,1.0,-1.0,0.0,0.0,0.024377,13.0,92.509733,3
L00414967,11,0,11,44,0,0,335,712.0,3056.07,0.003311,107.0,0,119.0,932.0,2.794622,-1.0,0,0.0,0.0,0.003507,0.022891,0.455034,0.020073,6.549219,2.96,8.0,0,335.0,0.102527,9.122597,1.810621,1.224036,1.0,-1.0,0.0,0.0,0.024377,68.0,92.509733,3
L00414968,11,0,11,44,0,0,335,712.0,3056.07,0.004722,125.0,0,41.0,127.0,8.04,-1.0,0,0.0,0.0,0.007992,0.022891,1.37122,0.020073,1.309783,16.98,8.0,0,335.0,0.102527,9.122597,1.794776,3.49068,14.0,-1.0,0.0,0.0,0.024377,27.0,92.509733,3
L00414969,11,0,11,44,0,0,335,712.0,3056.07,0.000543,106.0,0,65.0,487.0,0.979077,-1.0,0,0.0,0.0,0.005736,0.022891,0.218438,0.020073,3.6648,1.1,8.0,0,335.0,0.102527,9.122597,1.695475,0.401561,0.0,-1.0,0.0,0.0,0.024377,41.0,92.509733,3
L00414970,11,0,11,44,0,0,335,712.0,3056.07,0.000278,335.0,0,203.0,2967.0,0.48335,-1.0,0,0.0,0.0,0.006671,0.022891,0.115594,0.020073,8.130704,0.5,8.0,0,335.0,0.102527,9.122597,1.758561,0.205619,1.0,-1.0,0.0,1.0,0.024377,136.0,92.509733,3
L00414971,11,0,11,44,0,0,335,712.0,3056.07,0.001643,321.0,0,81.0,816.0,1.624815,-1.0,0,0.0,0.0,0.014728,0.022891,0.547892,0.020073,2.418237,1.72,8.0,0,335.0,0.102527,9.122597,1.544791,0.60718,12.0,-1.0,0.0,1.0,0.024377,66.0,92.509733,3
L00414972,11,0,11,44,0,0,335,712.0,3056.07,0.001656,322.0,0,89.0,860.0,3.236517,-1.0,0,0.0,0.0,0.004473,0.022891,1.07035,0.020073,2.52259,3.58,8.0,0,335.0,0.102527,9.122597,1.563409,1.224036,12.0,-1.0,0.0,0.0,0.024377,68.0,92.509733,3
L00414973,11,0,11,44,0,0,335,712.0,3056.07,0.001656,322.0,0,90.0,820.0,3.271222,-1.0,0,0.0,0.0,0.013523,0.022891,1.075711,0.020073,2.400904,3.43,8.0,0,335.0,0.102527,9.122597,1.546822,1.224036,12.0,-1.0,0.0,1.0,0.024377,71.0,92.509733,3
L00414974,11,0,11,44,0,0,335,712.0,3056.07,0.000278,334.0,0,106.0,1835.0,0.502075,-1.0,0,0.0,0.0,0.011806,0.022891,0.138006,0.020073,4.597465,0.49,8.0,0,335.0,0.102527,9.122597,1.692973,0.205619,0.0,-1.0,0.0,1.0,0.024377,77.0,92.509733,3
L00414975,11,0,11,44,0,0,335,712.0,3056.07,0.001099,332.0,0,26.0,156.0,1.738846,-1.0,0,0.0,0.0,0.010599,0.022891,0.504201,0.020073,0.381073,2.18,8.0,0,335.0,0.102527,9.122597,1.932316,0.812799,0.0,-1.0,0.0,0.0,0.024377,24.0,92.509733,3
L00414976,11,0,11,44,0,0,335,712.0,3056.07,0.001086,334.0,0,26.0,287.0,0.965385,-1.0,0,0.0,0.0,0.032338,0.022891,0.436686,0.020073,0.616239,1.05,8.0,0,335.0,0.102527,9.122597,1.719522,0.401561,4.0,-1.0,0.0,1.0,0.024377,21.0,92.509733,3
L00414977,11,0,11,44,0,0,335,712.0,3056.07,0.000821,334.0,0,25.0,304.0,1.7108,-1.0,0,0.0,0.0,0.010834,0.022891,0.589824,0.020073,0.846588,1.32,8.0,0,335.0,0.102527,9.122597,1.46715,0.60718,18.0,-1.0,0.0,0.0,0.024377,24.0,92.509733,3
L00414978,11,0,11,44,0,0,335,712.0,3056.07,0.000821,332.0,0,16.0,228.0,1.80875,-1.0,0,0.0,0.0,0.013543,0.022891,0.628594,0.020073,0.607122,1.32,8.0,0,335.0,0.102527,9.122597,1.387699,0.60718,16.0,-1.0,0.0,0.0,0.024377,16.0,92.509733,3
L00414979,11,0,11,44,0,0,335,712.0,3056.07,0.003328,334.0,0,167.0,523.0,5.984251,-1.0,0,0.0,0.0,0.066778,0.022891,1.72282,0.020073,1.425634,6.14,8.0,0,335.0,0.102527,9.122597,1.699461,2.460167,0.0,-1.0,0.0,12.0,0.024377,124.0,92.509733,3
L00414980,11,0,11,44,0,0,335,712.0,3056.07,0.001656,334.0,0,261.0,1341.0,2.861686,-1.0,0,0.0,0.0,0.051557,0.022891,0.561796,0.020073,3.768678,3.07,8.0,0,335.0,0.102527,9.122597,1.768189,1.224036,8.0,-1.0,0.0,14.0,0.024377,168.0,92.509733,3
L00414981,11,0,11,44,0,0,335,712.0,3056.07,0.001656,334.0,0,174.0,745.0,3.091552,-1.0,0,0.0,0.0,0.012822,0.022891,0.872426,0.020073,1.94517,3.07,8.0,0,335.0,0.102527,9.122597,1.636719,1.224036,4.0,-1.0,0.0,2.0,0.024377,120.0,92.509733,3
L00414982,11,0,11,44,0,0,335,712.0,3056.07,0.000278,333.0,0,108.0,1390.0,0.484259,-1.0,0,0.0,0.0,0.003809,0.022891,0.114955,0.020073,3.786197,0.49,8.0,0,335.0,0.102527,9.122597,1.755258,0.205619,0.0,-1.0,0.0,0.0,0.024377,91.0,92.509733,3
L00414983,11,0,11,44,0,0,335,712.0,3056.07,0.001934,335.0,0,222.0,1614.0,3.383784,-1.0,0,0.0,0.0,0.006147,0.022891,0.778244,0.020073,4.116573,4.22,8.0,0,335.0,0.102527,9.122597,1.746565,1.429655,0.0,-1.0,0.0,1.0,0.024377,117.0,92.509733,3
L00414984,11,0,11,44,0,0,335,712.0,3056.07,0.002493,335.0,0,147.0,693.0,4.237891,-1.0,0,0.0,0.0,0.008907,0.022891,0.870993,0.020073,1.587079,5.08,8.0,0,335.0,0.102527,9.122597,1.798064,1.843311,0.0,-1.0,0.0,1.0,0.024377,53.0,92.509733,3
L00414985,11,0,11,44,0,0,335,712.0,3056.07,0.002199,334.0,0,242.0,1500.0,1.981942,-1.0,0,0.0,0.0,0.020945,0.022891,0.539907,0.020073,3.951404,1.98,8.0,0,335.0,0.102527,9.122597,1.695307,0.812799,0.0,-1.0,0.0,5.0,0.024377,160.0,92.509733,3
L00414986,11,0,11,44,0,0,335,712.0,3056.07,0.002772,333.0,0,46.0,155.0,5.902174,-1.0,0,0.0,0.0,0.007387,0.022891,2.033081,0.020073,0.444706,4.9,8.0,0,335.0,0.102527,9.122597,1.435064,2.04893,15.0,-1.0,0.0,0.0,0.024377,42.0,92.509733,3
L00414987,11,0,11,44,0,0,335,712.0,3056.07,0.000278,334.0,0,98.0,1113.0,0.485918,-1.0,0,0.0,0.0,0.004132,0.022891,0.111658,0.020073,2.957627,0.44,8.0,0,335.0,0.102527,9.122597,1.749265,0.205619,2.0,-1.0,0.0,0.0,0.024377,74.0,92.509733,3
L00414988,11,0,11,44,0,0,335,712.0,3056.07,0.000821,333.0,0,139.0,2273.0,1.435755,-1.0,0,0.0,0.0,0.053381,0.022891,0.326319,0.020073,6.292068,1.51,8.0,0,335.0,0.102527,9.122597,1.748209,0.60718,1.0,-1.0,0.0,8.0,0.024377,99.0,92.509733,3
L00414989,11,0,11,44,0,0,335,712.0,3056.07,0.001656,335.0,0,86.0,1345.0,3.042093,-1.0,0,0.0,0.0,0.014033,0.022891,0.943678,0.020073,3.734561,3.07,8.0,0,335.0,0.102527,9.122597,1.663328,1.224036,0.0,-1.0,0.0,1.0,0.024377,67.0,92.509733,3
L00414990,11,0,11,44,0,0,335,712.0,3056.07,0.001099,335.0,0,75.0,619.0,1.806,-1.0,0,0.0,0.0,0.026185,0.022891,0.595093,0.020073,1.552394,2.18,8.0,0,335.0,0.102527,9.122597,1.860465,0.812799,1.0,-1.0,0.0,2.0,0.024377,53.0,92.509733,3
L00414991,11,0,11,44,0,0,335,712.0,3056.07,0.001643,334.0,0,42.0,295.0,3.168333,-1.0,0,0.0,0.0,0.007863,0.022891,0.801905,0.020073,0.833718,4.79,8.0,0,335.0,0.102527,9.122597,0.792215,0.60718,8.0,-1.0,0.0,0.0,0.024377,38.0,92.509733,3
L00414992,11,0,11,44,0,0,335,712.0,3056.07,0.000278,333.0,0,78.0,3156.0,0.343846,-1.0,0,0.0,0.0,0.035587,0.022891,0.113215,0.020073,8.729661,0.85,8.0,0,335.0,0.102527,9.122597,2.472036,0.205619,1.0,-1.0,0.0,3.0,0.024377,69.0,92.509733,3
L00414993,11,0,11,44,0,0,335,712.0,3056.07,0.000278,332.0,0,119.0,2769.0,0.417815,-1.0,0,0.0,0.0,0.003507,0.022891,0.199179,0.020073,6.523729,1.0,8.0,0,335.0,0.102527,9.122597,2.034393,0.205619,0.0,-1.0,0.0,0.0,0.024377,83.0,92.509733,3
L00414994,11,0,11,44,0,0,335,712.0,3056.07,0.000278,334.0,0,132.0,3104.0,0.352197,-1.0,0,0.0,0.0,0.029523,0.022891,0.109922,0.020073,8.21236,0.6,8.0,0,335.0,0.102527,9.122597,2.413422,0.205619,0.0,-1.0,0.0,4.0,0.024377,107.0,92.509733,3
L00414995,11,0,11,44,0,0,335,712.0,3056.07,0.002513,335.0,0,381.0,12219.0,0.660472,-1.0,0,0.0,0.0,0.00371,0.022891,0.209625,0.020073,33.672958,1.73,8.0,0,335.0,0.102527,9.122597,1.938007,0.309638,0.0,-1.0,0.0,1.0,0.024377,202.0,92.509733,3
L00414996,11,0,11,44,0,0,335,712.0,3056.07,0.001257,334.0,0,193.0,2929.0,0.694922,-1.0,0,0.0,0.0,0.002289,0.022891,0.248059,0.020073,8.097465,1.71,8.0,0,335.0,0.102527,9.122597,1.841933,0.309638,0.0,-1.0,0.0,0.0,0.024377,134.0,92.509733,3
L00414997,11,0,11,44,0,0,335,712.0,3056.07,0.001086,333.0,0,36.0,201.0,1.085833,-1.0,0,0.0,0.0,0.115849,0.022891,0.357546,0.020073,0.554108,1.32,8.0,0,335.0,0.102527,9.122597,1.52878,0.401561,2.0,-1.0,0.0,6.0,0.024377,28.0,92.509733,3
L00414998,11,0,11,44,0,0,335,712.0,3056.07,0.003884,334.0,0,115.0,362.0,6.436609,-1.0,0,0.0,0.0,0.003611,0.022891,0.949459,0.020073,0.876338,6.68,8.0,0,335.0,0.102527,9.122597,1.844139,2.871405,0.0,-1.0,0.0,0.0,0.024377,66.0,92.509733,3
L00414999,11,0,11,44,0,0,335,712.0,3056.07,0.005543,335.0,0,316.0,1887.0,4.489937,-1.0,0,0.0,0.0,0.019308,0.022891,1.028624,0.020073,4.834551,5.87,8.0,0,335.0,0.102527,9.122597,1.886441,2.04893,0.0,-1.0,0.0,6.0,0.024377,159.0,92.509733,3
L00415000,11,0,11,44,0,0,335,712.0,3056.07,0.002493,335.0,0,122.0,627.0,4.700902,-1.0,0,0.0,0.0,0.066814,0.022891,1.507083,0.020073,1.567135,4.39,8.0,0,335.0,0.102527,9.122597,1.620966,1.843311,0.0,-1.0,0.0,9.0,0.024377,92.0,92.509733,3
L00415001,11,0,11,44,0,0,335,712.0,3056.07,0.001099,334.0,0,18.0,39.0,3.758889,-1.0,0,0.0,0.0,0.039146,0.022891,0.44679,0.020073,0.103364,4.42,8.0,0,335.0,0.102527,9.122597,0.893881,0.812799,16.0,-1.0,0.0,1.0,0.024377,16.0,92.509733,3
L00415002,11,0,11,44,0,0,335,712.0,3056.07,0.004107,334.0,0,14.0,238.0,2.490714,-1.0,0,0.0,0.0,0.014339,0.022891,0.747857,0.020073,0.793286,3.36,8.0,0,335.0,0.102527,9.122597,1.007743,0.60718,12.0,-1.0,0.0,0.0,0.024377,12.0,92.509733,3
L00415003,11,0,11,44,0,0,335,712.0,3056.07,0.005802,335.0,0,333.0,5795.0,3.337658,-1.0,0,0.0,0.0,0.02971,0.022891,0.750857,0.020073,12.557865,4.95,8.0,0,335.0,0.102527,9.122597,1.770703,1.429655,0.0,-1.0,0.0,10.0,0.024377,105.0,92.509733,3
L00415004,11,0,11,44,0,0,335,712.0,3056.07,0.003868,335.0,0,281.0,2853.0,3.497544,-1.0,0,0.0,0.0,0.014909,0.022891,0.951175,0.020073,7.539155,4.4,8.0,0,335.0,0.102527,9.122597,1.689757,1.429655,1.0,-1.0,0.0,4.0,0.024377,184.0,92.509733,3
L00415005,11,0,11,44,0,0,335,712.0,3056.07,0.001099,334.0,0,63.0,361.0,1.980159,-1.0,0,0.0,0.0,0.005874,0.022891,0.534543,0.020073,0.946067,1.78,8.0,0,335.0,0.102527,9.122597,1.696834,0.812799,0.0,-1.0,0.0,0.0,0.024377,57.0,92.509733,3
L00415006,11,0,11,44,0,0,335,712.0,3056.07,0.001099,334.0,0,316.0,3356.0,1.899525,-1.0,0,0.0,0.0,0.016332,0.022891,0.434626,0.020073,9.103652,2.76,8.0,0,335.0,0.102527,9.122597,1.768863,0.812799,0.0,-1.0,0.0,5.0,0.024377,156.0,92.509733,3
L00415007,11,0,11,44,0,0,335,712.0,3056.07,0.002493,334.0,0,129.0,532.0,4.423256,-1.0,0,0.0,0.0,0.056963,0.022891,1.24649,0.020073,1.378873,7.78,8.0,0,335.0,0.102527,9.122597,1.722713,1.843311,0.0,-1.0,0.0,8.0,0.024377,104.0,92.509733,3
L00415008,11,0,11,44,0,0,335,712.0,3056.07,0.001099,335.0,0,166.0,1816.0,2.150361,-1.0,0,0.0,0.0,0.029503,0.022891,0.735445,0.020073,4.84169,1.98,8.0,0,335.0,0.102527,9.122597,1.562528,0.812799,0.0,-1.0,0.0,5.0,0.024377,124.0,92.509733,3
L00415009,11,0,11,44,0,0,335,712.0,3056.07,0.004928,333.0,0,77.0,514.0,3.165325,-1.0,0,0.0,0.0,0.005026,0.022891,0.862236,0.020073,1.454857,4.79,8.0,0,335.0,0.102527,9.122597,0.792968,0.60718,5.0,-1.0,0.0,0.0,0.024377,64.0,92.509733,3
L00415010,11,0,11,44,0,0,335,712.0,3056.07,0.000821,335.0,0,263.0,3218.0,1.47289,-1.0,0,0.0,0.0,0.00879,0.022891,0.377674,0.020073,8.504494,1.89,8.0,0,335.0,0.102527,9.122597,1.704133,0.60718,0.0,-1.0,0.0,2.0,0.024377,160.0,92.509733,3
L00415011,11,0,11,44,0,0,335,712.0,3056.07,0.000543,332.0,0,21.0,315.0,0.987143,-1.0,0,0.0,0.0,0.011891,0.022891,0.260136,0.020073,0.932239,1.05,8.0,0,335.0,0.102527,9.122597,1.681621,0.401561,18.0,-1.0,0.0,0.0,0.024377,21.0,92.509733,3
L00415012,11,0,11,44,0,0,335,712.0,3056.07,0.004133,334.0,0,188.0,2523.0,2.616596,-1.0,0,0.0,0.0,0.055229,0.022891,0.801489,0.020073,6.507042,2.45,8.0,0,335.0,0.102527,9.122597,1.608961,1.018417,1.0,-1.0,0.0,11.0,0.024377,138.0,92.509733,3
L00415013,11,0,11,44,0,0,335,712.0,3056.07,0.002493,332.0,0,12.0,30.0,11.071667,-1.0,0,0.0,0.0,0.015236,0.022891,6.158889,0.020073,0.069501,27.44,8.0,0,335.0,0.102527,9.122597,0.688243,1.843311,12.0,-1.0,0.0,0.0,0.024377,11.0,92.509733,3
L00415014,11,0,11,44,0,0,335,712.0,3056.07,0.008341,335.0,0,112.0,262.0,17.241875,-1.0,0,0.0,0.0,0.056724,0.022891,6.048627,0.020073,0.670141,15.09,8.0,0,335.0,0.102527,9.122597,1.478377,6.166142,0.0,-1.0,0.0,7.0,0.024377,75.0,92.509733,3
L00415015,11,0,11,44,0,0,335,712.0,3056.07,0.004398,334.0,0,113.0,1543.0,1.868938,-1.0,0,0.0,0.0,0.003666,0.022891,0.373183,0.020073,4.130836,3.43,8.0,0,335.0,0.102527,9.122597,1.797812,0.812799,9.0,-1.0,0.0,0.0,0.024377,90.0,92.509733,3
L00415016,11,0,11,44,0,0,335,712.0,3056.07,0.000821,335.0,0,556.0,9462.0,1.440558,-1.0,0,0.0,0.0,0.077235,0.022891,0.352917,0.020073,25.225,2.3,8.0,0,335.0,0.102527,9.122597,1.742381,0.60718,0.0,-1.0,0.0,44.0,0.024377,232.0,92.509733,3
L00415017,11,0,11,44,0,0,335,712.0,3056.07,0.000821,334.0,0,20.0,103.0,1.505,-1.0,0,0.0,0.0,0.012188,0.022891,0.408,0.020073,0.206052,1.32,8.0,0,335.0,0.102527,9.122597,1.667774,0.60718,9.0,-1.0,0.0,0.0,0.024377,18.0,92.509733,3
L00415018,11,0,11,44,0,0,335,712.0,3056.07,0.000821,332.0,0,30.0,192.0,1.499667,-1.0,0,0.0,0.0,0.029751,0.022891,0.412133,0.020073,0.486246,1.51,8.0,0,335.0,0.102527,9.122597,1.673705,0.60718,4.0,-1.0,0.0,1.0,0.024377,29.0,92.509733,3
L00415019,11,0,11,44,0,0,335,712.0,3056.07,0.002772,334.0,0,173.0,916.0,4.666705,-1.0,0,0.0,0.0,0.038796,0.022891,1.54931,0.020073,2.501136,5.4,8.0,0,335.0,0.102527,9.122597,1.814985,2.04893,4.0,-1.0,0.0,7.0,0.024377,127.0,92.509733,3
L00415020,11,0,11,44,0,0,335,712.0,3056.07,0.003606,334.0,0,110.0,394.0,6.374,-1.0,0,0.0,0.0,0.019135,0.022891,2.302582,0.020073,1.079437,11.26,8.0,0,335.0,0.102527,9.122597,1.728899,2.665786,1.0,-1.0,0.0,2.0,0.024377,87.0,92.509733,3
L00415021,11,0,11,44,0,0,335,712.0,3056.07,0.001675,332.0,0,57.0,1025.0,0.790351,-1.0,0,0.0,0.0,0.006332,0.022891,0.377008,0.020073,2.735411,1.71,8.0,0,335.0,0.102527,9.122597,1.619534,0.309638,0.0,-1.0,0.0,0.0,0.024377,47.0,92.509733,3
L00415022,11,0,11,44,0,0,335,712.0,3056.07,0.001257,334.0,0,281.0,8425.0,0.678826,-1.0,0,0.0,0.0,0.00162,0.022891,0.2384,0.020073,23.463559,1.73,8.0,0,335.0,0.102527,9.122597,1.885609,0.309638,2.0,-1.0,0.0,0.0,0.024377,171.0,92.509733,3
L00415023,11,0,11,44,0,0,335,712.0,3056.07,0.002932,335.0,0,623.0,19830.0,0.645281,-1.0,0,0.0,0.0,0.011645,0.022891,0.18893,0.020073,54.187921,1.73,8.0,0,335.0,0.102527,9.122597,1.983632,0.309638,0.0,-1.0,0.0,7.0,0.024377,254.0,92.509733,3
L00415024,11,0,11,44,0,0,335,712.0,3056.07,0.002925,334.0,0,257.0,2935.0,1.71463,-1.0,0,0.0,0.0,0.0162,0.022891,0.453159,0.020073,7.921972,2.58,8.0,0,335.0,0.102527,9.122597,1.737984,0.720875,0.0,-1.0,0.0,4.0,0.024377,169.0,92.509733,3
L00415025,11,0,11,44,0,0,335,712.0,3056.07,0.002755,335.0,0,354.0,4811.0,2.249576,-1.0,0,0.0,0.0,0.009325,0.022891,0.336343,0.020073,13.045787,4.3,8.0,0,335.0,0.102527,9.122597,1.871464,1.018417,0.0,-1.0,0.0,3.0,0.024377,166.0,92.509733,3
L00415026,11,0,11,44,0,0,335,712.0,3056.07,0.001934,334.0,0,153.0,1098.0,3.176928,-1.0,0,0.0,0.0,0.002818,0.022891,0.469542,0.020073,3.063636,4.04,8.0,0,335.0,0.102527,9.122597,1.860288,1.429655,1.0,-1.0,0.0,0.0,0.024377,117.0,92.509733,3
L00415027,11,0,11,44,0,0,335,712.0,3056.07,0.000543,333.0,0,17.0,106.0,0.835882,-1.0,0,0.0,0.0,0.040204,0.022891,0.643599,0.020073,0.275595,3.05,8.0,0,335.0,0.102527,9.122597,1.985925,0.401561,19.0,-1.0,0.0,1.0,0.024377,15.0,92.509733,3
L00415028,11,0,11,44,0,0,335,712.0,3056.07,0.000821,235.0,0,248.0,4306.0,1.312944,-1.0,0,0.0,0.0,0.020476,0.022891,0.1387,0.020073,15.43463,1.89,8.0,0,335.0,0.102527,9.122597,1.911735,0.60718,0.0,-1.0,0.0,5.0,0.024377,135.0,92.509733,3
L00415029,11,0,11,44,0,0,335,712.0,3056.07,0.003868,335.0,0,65.0,346.0,3.210923,-1.0,0,0.0,0.0,0.052795,0.022891,0.498291,0.020073,0.967544,3.36,8.0,0,335.0,0.102527,9.122597,1.840592,1.429655,14.0,-1.0,0.0,4.0,0.024377,63.0,92.509733,3
L00415030,11,0,11,44,0,0,335,712.0,3056.07,0.000543,335.0,0,344.0,4015.0,0.991831,-1.0,0,0.0,0.0,0.015076,0.022891,0.240978,0.020073,10.843539,1.23,8.0,0,335.0,0.102527,9.122597,1.673672,0.401561,0.0,-1.0,0.0,5.0,0.024377,183.0,92.509733,3
L00415031,11,0,11,44,0,0,335,712.0,3056.07,0.00444,334.0,0,65.0,211.0,8.188154,-1.0,0,0.0,0.0,0.029265,0.022891,2.355257,0.020073,0.571469,7.92,8.0,0,335.0,0.102527,9.122597,1.657272,3.282642,1.0,-1.0,0.0,2.0,0.024377,51.0,92.509733,3
L00415032,11,0,11,44,0,0,335,712.0,3056.07,0.003868,335.0,0,24.0,139.0,5.263333,-1.0,0,0.0,0.0,0.01108,0.022891,2.485,0.020073,0.398246,11.92,8.0,0,335.0,0.102527,9.122597,1.122863,1.429655,7.0,-1.0,0.0,0.0,0.024377,19.0,92.509733,3
